,Datetime,PV Leistung in kW
6088,05.03. 10:00,0.2343183333333333
6089,05.03. 10:15,0.22783916666666662
6090,05.03. 10:30,0.22135999999999995
6091,05.03. 10:45,0.21488083333333327
6092,05.03. 11:00,0.2084016666666666
6093,05.03. 11:15,0.21310374999999995
6094,05.03. 11:30,0.2178058333333333
6095,05.03. 11:45,0.22250791666666664
6096,05.03. 12:00,0.22721
6097,05.03. 12:15,0.24303041666666664
6098,05.03. 12:30,0.2588508333333333
6099,05.03. 12:45,0.2746712499999999
6100,05.03. 13:00,0.2904916666666666
6101,05.03. 13:15,0.2704437499999999
6102,05.03. 13:30,0.25039583333333326
6103,05.03. 13:45,0.23034791666666665
6104,05.03. 14:00,0.2103
6105,05.03. 14:15,0.20618791666666664
6106,05.03. 14:30,0.2020758333333333
6107,05.03. 14:45,0.19796374999999994
6108,05.03. 15:00,0.1938516666666666
6109,05.03. 15:15,0.16599333333333327
6110,05.03. 15:30,0.13813499999999995
6111,05.03. 15:45,0.11027666666666662
6112,05.03. 16:00,0.0824183333333333
6113,05.03. 16:15,0.06181374999999997
6114,05.03. 16:30,0.04120916666666665
6115,05.03. 16:45,0.02060458333333333
6116,05.03. 17:00,0.0
6117,05.03. 17:15,0.0
6118,05.03. 17:30,0.0
6119,05.03. 17:45,0.0
6120,05.03. 18:00,0.0
6121,05.03. 18:15,0.0
6122,05.03. 18:30,0.0
6123,05.03. 18:45,0.0
6124,05.03. 19:00,0.0
6125,05.03. 19:15,0.0
6126,05.03. 19:30,0.0
6127,05.03. 19:45,0.0
6128,05.03. 20:00,0.0
6129,05.03. 20:15,0.0
6130,05.03. 20:30,0.0
6131,05.03. 20:45,0.0
6132,05.03. 21:00,0.0
6133,05.03. 21:15,0.0
6134,05.03. 21:30,0.0
6135,05.03. 21:45,0.0
6136,05.03. 22:00,0.0
6137,05.03. 22:15,0.0
6138,05.03. 22:30,0.0
6139,05.03. 22:45,0.0
6140,05.03. 23:00,0.0
6141,05.03. 23:15,0.0
6142,05.03. 23:30,0.0
6143,05.03. 23:45,0.0
6144,06.03. 00:00,0.0
6145,06.03. 00:15,0.0
6146,06.03. 00:30,0.0
6147,06.03. 00:45,0.0
6148,06.03. 01:00,0.0
6149,06.03. 01:15,0.0
6150,06.03. 01:30,0.0
6151,06.03. 01:45,0.0
6152,06.03. 02:00,0.0
6153,06.03. 02:15,0.0
6154,06.03. 02:30,0.0
6155,06.03. 02:45,0.0
6156,06.03. 03:00,0.0
6157,06.03. 03:15,0.0
6158,06.03. 03:30,0.0
6159,06.03. 03:45,0.0
6160,06.03. 04:00,0.0
6161,06.03. 04:15,0.0
6162,06.03. 04:30,0.0
6163,06.03. 04:45,0.0
6164,06.03. 05:00,0.0
6165,06.03. 05:15,0.0
6166,06.03. 05:30,0.0
6167,06.03. 05:45,0.0
6168,06.03. 06:00,0.0
6169,06.03. 06:15,0.00666416666666665
6170,06.03. 06:30,0.0133283333333333
6171,06.03. 06:45,0.019992499999999948
6172,06.03. 07:00,0.0266566666666666
6173,06.03. 07:15,0.04852374999999992
6174,06.03. 07:30,0.07039083333333324
6175,06.03. 07:45,0.09225791666666658
6176,06.03. 08:00,0.1141249999999999
6177,06.03. 08:15,0.13578624999999991
6178,06.03. 08:30,0.15744749999999996
6179,06.03. 08:45,0.17910874999999998
6180,06.03. 09:00,0.20077
6181,06.03. 09:15,0.19968874999999997
6182,06.03. 09:30,0.19860749999999994
6183,06.03. 09:45,0.19752624999999993
6184,06.03. 10:00,0.1964449999999999
6185,06.03. 10:15,0.20910708333333325
6186,06.03. 10:30,0.2217691666666666
6187,06.03. 10:45,0.23443124999999995
6188,06.03. 11:00,0.2470933333333333
6189,06.03. 11:15,0.23522791666666662
6190,06.03. 11:30,0.22336249999999996
6191,06.03. 11:45,0.21149708333333328
6192,06.03. 12:00,0.1996316666666666
6193,06.03. 12:15,0.19316499999999992
6194,06.03. 12:30,0.18669833333333324
6195,06.03. 12:45,0.18023166666666657
6196,06.03. 13:00,0.1737649999999999
6197,06.03. 13:15,0.15950208333333324
6198,06.03. 13:30,0.14523916666666659
6199,06.03. 13:45,0.13097624999999996
6200,06.03. 14:00,0.1167133333333333
6201,06.03. 14:15,0.12379874999999997
6202,06.03. 14:30,0.13088416666666663
6203,06.03. 14:45,0.1379695833333333
6204,06.03. 15:00,0.145055
6205,06.03. 15:15,0.11799083333333332
6206,06.03. 15:30,0.09092666666666664
6207,06.03. 15:45,0.06386249999999996
6208,06.03. 16:00,0.0367983333333333
6209,06.03. 16:15,0.027598749999999977
6210,06.03. 16:30,0.01839916666666665
6211,06.03. 16:45,0.009199583333333324
6212,06.03. 17:00,0.0
6213,06.03. 17:15,0.0
6214,06.03. 17:30,0.0
6215,06.03. 17:45,0.0
6216,06.03. 18:00,0.0
6217,06.03. 18:15,0.0
6218,06.03. 18:30,0.0
6219,06.03. 18:45,0.0
6220,06.03. 19:00,0.0
6221,06.03. 19:15,0.0
6222,06.03. 19:30,0.0
6223,06.03. 19:45,0.0
6224,06.03. 20:00,0.0
6225,06.03. 20:15,0.0
6226,06.03. 20:30,0.0
6227,06.03. 20:45,0.0
6228,06.03. 21:00,0.0
6229,06.03. 21:15,0.0
6230,06.03. 21:30,0.0
6231,06.03. 21:45,0.0
6232,06.03. 22:00,0.0
6233,06.03. 22:15,0.0
6234,06.03. 22:30,0.0
6235,06.03. 22:45,0.0
6236,06.03. 23:00,0.0
6237,06.03. 23:15,0.0
6238,06.03. 23:30,0.0
6239,06.03. 23:45,0.0
6240,07.03. 00:00,0.0
6241,07.03. 00:15,0.0
6242,07.03. 00:30,0.0
6243,07.03. 00:45,0.0
6244,07.03. 01:00,0.0
6245,07.03. 01:15,0.0
6246,07.03. 01:30,0.0
6247,07.03. 01:45,0.0
6248,07.03. 02:00,0.0
6249,07.03. 02:15,0.0
6250,07.03. 02:30,0.0
6251,07.03. 02:45,0.0
6252,07.03. 03:00,0.0
6253,07.03. 03:15,0.0
6254,07.03. 03:30,0.0
6255,07.03. 03:45,0.0
6256,07.03. 04:00,0.0
6257,07.03. 04:15,0.0
6258,07.03. 04:30,0.0
6259,07.03. 04:45,0.0
6260,07.03. 05:00,0.0
6261,07.03. 05:15,0.0
6262,07.03. 05:30,0.0
6263,07.03. 05:45,0.0
6264,07.03. 06:00,0.0
6265,07.03. 06:15,0.019229583333333324
6266,07.03. 06:30,0.03845916666666665
6267,07.03. 06:45,0.05768874999999997
6268,07.03. 07:00,0.0769183333333333
6269,07.03. 07:15,0.09870374999999998
6270,07.03. 07:30,0.12048916666666665
6271,07.03. 07:45,0.14227458333333332
6272,07.03. 08:00,0.16406
6273,07.03. 08:15,0.17397083333333332
6274,07.03. 08:30,0.18388166666666667
6275,07.03. 08:45,0.19379249999999998
6276,07.03. 09:00,0.2037033333333333
6277,07.03. 09:15,0.20640458333333328
6278,07.03. 09:30,0.2091058333333333
6279,07.03. 09:45,0.2118070833333333
6280,07.03. 10:00,0.2145083333333333
6281,07.03. 10:15,0.22679999999999997
6282,07.03. 10:30,0.23909166666666665
6283,07.03. 10:45,0.2513833333333333
6284,07.03. 11:00,0.263675
6285,07.03. 11:15,0.2669275
6286,07.03. 11:30,0.27018
6287,07.03. 11:45,0.2734325
6288,07.03. 12:00,0.276685
6289,07.03. 12:15,0.2686679166666667
6290,07.03. 12:30,0.2606508333333333
6291,07.03. 12:45,0.25263374999999993
6292,07.03. 13:00,0.2446166666666666
6293,07.03. 13:15,0.23730749999999995
6294,07.03. 13:30,0.2299983333333333
6295,07.03. 13:45,0.22268916666666663
6296,07.03. 14:00,0.21538
6297,07.03. 14:15,0.21338166666666666
6298,07.03. 14:30,0.21138333333333334
6299,07.03. 14:45,0.20938500000000002
6300,07.03. 15:00,0.2073866666666667
6301,07.03. 15:15,0.19391291666666666
6302,07.03. 15:30,0.18043916666666665
6303,07.03. 15:45,0.16696541666666664
6304,07.03. 16:00,0.1534916666666666
6305,07.03. 16:15,0.11511874999999996
6306,07.03. 16:30,0.0767458333333333
6307,07.03. 16:45,0.038372916666666645
6308,07.03. 17:00,0.0
6309,07.03. 17:15,0.0
6310,07.03. 17:30,0.0
6311,07.03. 17:45,0.0
6312,07.03. 18:00,0.0
6313,07.03. 18:15,0.0
6314,07.03. 18:30,0.0
6315,07.03. 18:45,0.0
6316,07.03. 19:00,0.0
6317,07.03. 19:15,0.0
6318,07.03. 19:30,0.0
6319,07.03. 19:45,0.0
6320,07.03. 20:00,0.0
6321,07.03. 20:15,0.0
6322,07.03. 20:30,0.0
6323,07.03. 20:45,0.0
6324,07.03. 21:00,0.0
6325,07.03. 21:15,0.0
6326,07.03. 21:30,0.0
6327,07.03. 21:45,0.0
6328,07.03. 22:00,0.0
6329,07.03. 22:15,0.0
6330,07.03. 22:30,0.0
6331,07.03. 22:45,0.0
6332,07.03. 23:00,0.0
6333,07.03. 23:15,0.0
6334,07.03. 23:30,0.0
6335,07.03. 23:45,0.0
6336,08.03. 00:00,0.0
6337,08.03. 00:15,0.0
6338,08.03. 00:30,0.0
6339,08.03. 00:45,0.0
6340,08.03. 01:00,0.0
6341,08.03. 01:15,0.0
6342,08.03. 01:30,0.0
6343,08.03. 01:45,0.0
6344,08.03. 02:00,0.0
6345,08.03. 02:15,0.0
6346,08.03. 02:30,0.0
6347,08.03. 02:45,0.0
6348,08.03. 03:00,0.0
6349,08.03. 03:15,0.0
6350,08.03. 03:30,0.0
6351,08.03. 03:45,0.0
6352,08.03. 04:00,0.0
6353,08.03. 04:15,0.0
6354,08.03. 04:30,0.0
6355,08.03. 04:45,0.0
6356,08.03. 05:00,0.0
6357,08.03. 05:15,0.0
6358,08.03. 05:30,0.0
6359,08.03. 05:45,0.0
6360,08.03. 06:00,0.0
6361,08.03. 06:15,0.018542083333333324
6362,08.03. 06:30,0.03708416666666665
6363,08.03. 06:45,0.055626249999999974
6364,08.03. 07:00,0.0741683333333333
6365,08.03. 07:15,0.1159845833333333
6366,08.03. 07:30,0.15780083333333328
6367,08.03. 07:45,0.19961708333333328
6368,08.03. 08:00,0.2414333333333333
6369,08.03. 08:15,0.24048375
6370,08.03. 08:30,0.23953416666666666
6371,08.03. 08:45,0.23858458333333332
6372,08.03. 09:00,0.237635
6373,08.03. 09:15,0.26315916666666667
6374,08.03. 09:30,0.28868333333333335
6375,08.03. 09:45,0.31420750000000003
6376,08.03. 10:00,0.3397316666666667
6377,08.03. 10:15,0.34703875
6378,08.03. 10:30,0.3543458333333333
6379,08.03. 10:45,0.3616529166666666
6380,08.03. 11:00,0.3689599999999999
6381,08.03. 11:15,0.3226399999999999
6382,08.03. 11:30,0.2763199999999999
6383,08.03. 11:45,0.2299999999999999
6384,08.03. 12:00,0.1836799999999999
6385,08.03. 12:15,0.18813708333333323
6386,08.03. 12:30,0.1925941666666666
6387,08.03. 12:45,0.19705124999999996
6388,08.03. 13:00,0.2015083333333333
6389,08.03. 13:15,0.18081541666666662
6390,08.03. 13:30,0.16012249999999995
6391,08.03. 13:45,0.13942958333333327
6392,08.03. 14:00,0.1187366666666666
6393,08.03. 14:15,0.14183083333333327
6394,08.03. 14:30,0.16492499999999993
6395,08.03. 14:45,0.18801916666666663
6396,08.03. 15:00,0.2111133333333333
6397,08.03. 15:15,0.17627374999999995
6398,08.03. 15:30,0.14143416666666664
6399,08.03. 15:45,0.10659458333333331
6400,08.03. 16:00,0.071755
6401,08.03. 16:15,0.053816249999999996
6402,08.03. 16:30,0.0358775
6403,08.03. 16:45,0.017938750000000003
6404,08.03. 17:00,0.0
6405,08.03. 17:15,0.0
6406,08.03. 17:30,0.0
6407,08.03. 17:45,0.0
6408,08.03. 18:00,0.0
6409,08.03. 18:15,0.0
6410,08.03. 18:30,0.0
6411,08.03. 18:45,0.0
6412,08.03. 19:00,0.0
6413,08.03. 19:15,0.0
6414,08.03. 19:30,0.0
6415,08.03. 19:45,0.0
6416,08.03. 20:00,0.0
6417,08.03. 20:15,0.0
6418,08.03. 20:30,0.0
6419,08.03. 20:45,0.0
6420,08.03. 21:00,0.0
6421,08.03. 21:15,0.0
6422,08.03. 21:30,0.0
6423,08.03. 21:45,0.0
6424,08.03. 22:00,0.0
6425,08.03. 22:15,0.0
6426,08.03. 22:30,0.0
6427,08.03. 22:45,0.0
6428,08.03. 23:00,0.0
6429,08.03. 23:15,0.0
6430,08.03. 23:30,0.0
6431,08.03. 23:45,0.0
6432,09.03. 00:00,0.0
6433,09.03. 00:15,0.0
6434,09.03. 00:30,0.0
6435,09.03. 00:45,0.0
6436,09.03. 01:00,0.0
6437,09.03. 01:15,0.0
6438,09.03. 01:30,0.0
6439,09.03. 01:45,0.0
6440,09.03. 02:00,0.0
6441,09.03. 02:15,0.0
6442,09.03. 02:30,0.0
6443,09.03. 02:45,0.0
6444,09.03. 03:00,0.0
6445,09.03. 03:15,0.0
6446,09.03. 03:30,0.0
6447,09.03. 03:45,0.0
6448,09.03. 04:00,0.0
6449,09.03. 04:15,0.0
6450,09.03. 04:30,0.0
6451,09.03. 04:45,0.0
6452,09.03. 05:00,0.0
6453,09.03. 05:15,0.0
6454,09.03. 05:30,0.0
6455,09.03. 05:45,0.0
6456,09.03. 06:00,0.0
6457,09.03. 06:15,0.011344583333333325
6458,09.03. 06:30,0.02268916666666665
6459,09.03. 06:45,0.034033749999999974
6460,09.03. 07:00,0.0453783333333333
6461,09.03. 07:15,0.0745370833333333
6462,09.03. 07:30,0.10369583333333329
6463,09.03. 07:45,0.13285458333333328
6464,09.03. 08:00,0.1620133333333333
6465,09.03. 08:15,0.1790670833333333
6466,09.03. 08:30,0.1961208333333333
6467,09.03. 08:45,0.2131745833333333
6468,09.03. 09:00,0.2302283333333333
6469,09.03. 09:15,0.24597458333333333
6470,09.03. 09:30,0.2617208333333333
6471,09.03. 09:45,0.2774670833333333
6472,09.03. 10:00,0.2932133333333333
6473,09.03. 10:15,0.31076166666666666
6474,09.03. 10:30,0.32831
6475,09.03. 10:45,0.34585833333333327
6476,09.03. 11:00,0.3634066666666666
6477,09.03. 11:15,0.3588699999999999
6478,09.03. 11:30,0.3543333333333333
6479,09.03. 11:45,0.3497966666666666
6480,09.03. 12:00,0.3452599999999999
6481,09.03. 12:15,0.33468374999999995
6482,09.03. 12:30,0.32410749999999994
6483,09.03. 12:45,0.31353124999999993
6484,09.03. 13:00,0.302955
6485,09.03. 13:15,0.28251499999999996
6486,09.03. 13:30,0.262075
6487,09.03. 13:45,0.241635
6488,09.03. 14:00,0.221195
6489,09.03. 14:15,0.23130958333333332
6490,09.03. 14:30,0.24142416666666666
6491,09.03. 14:45,0.25153875
6492,09.03. 15:00,0.2616533333333333
6493,09.03. 15:15,0.2245920833333333
6494,09.03. 15:30,0.1875308333333333
6495,09.03. 15:45,0.1504695833333333
6496,09.03. 16:00,0.1134083333333333
6497,09.03. 16:15,0.08505624999999997
6498,09.03. 16:30,0.05670416666666665
6499,09.03. 16:45,0.028352083333333333
6500,09.03. 17:00,0.0
6501,09.03. 17:15,0.0
6502,09.03. 17:30,0.0
6503,09.03. 17:45,0.0
6504,09.03. 18:00,0.0
6505,09.03. 18:15,0.0
6506,09.03. 18:30,0.0
6507,09.03. 18:45,0.0
6508,09.03. 19:00,0.0
6509,09.03. 19:15,0.0
6510,09.03. 19:30,0.0
6511,09.03. 19:45,0.0
6512,09.03. 20:00,0.0
6513,09.03. 20:15,0.0
6514,09.03. 20:30,0.0
6515,09.03. 20:45,0.0
6516,09.03. 21:00,0.0
6517,09.03. 21:15,0.0
6518,09.03. 21:30,0.0
6519,09.03. 21:45,0.0
6520,09.03. 22:00,0.0
6521,09.03. 22:15,0.0
6522,09.03. 22:30,0.0
6523,09.03. 22:45,0.0
6524,09.03. 23:00,0.0
6525,09.03. 23:15,0.0
6526,09.03. 23:30,0.0
6527,09.03. 23:45,0.0
6528,10.03. 00:00,0.0
6529,10.03. 00:15,0.0
6530,10.03. 00:30,0.0
6531,10.03. 00:45,0.0
6532,10.03. 01:00,0.0
6533,10.03. 01:15,0.0
6534,10.03. 01:30,0.0
6535,10.03. 01:45,0.0
6536,10.03. 02:00,0.0
6537,10.03. 02:15,0.0
6538,10.03. 02:30,0.0
6539,10.03. 02:45,0.0
6540,10.03. 03:00,0.0
6541,10.03. 03:15,0.0
6542,10.03. 03:30,0.0
6543,10.03. 03:45,0.0
6544,10.03. 04:00,0.0
6545,10.03. 04:15,0.0
6546,10.03. 04:30,0.0
6547,10.03. 04:45,0.0
6548,10.03. 05:00,0.0
6549,10.03. 05:15,0.0
6550,10.03. 05:30,0.0
6551,10.03. 05:45,0.0
6552,10.03. 06:00,0.0
6553,10.03. 06:15,0.01333666666666665
6554,10.03. 06:30,0.0266733333333333
6555,10.03. 06:45,0.04000999999999995
6556,10.03. 07:00,0.0533466666666666
6557,10.03. 07:15,0.08283291666666659
6558,10.03. 07:30,0.1123191666666666
6559,10.03. 07:45,0.1418054166666666
6560,10.03. 08:00,0.1712916666666666
6561,10.03. 08:15,0.18814083333333326
6562,10.03. 08:30,0.20498999999999995
6563,10.03. 08:45,0.22183916666666664
6564,10.03. 09:00,0.2386883333333333
6565,10.03. 09:15,0.2646679166666666
6566,10.03. 09:30,0.29064749999999995
6567,10.03. 09:45,0.3166270833333333
6568,10.03. 10:00,0.3426066666666666
6569,10.03. 10:15,0.3683408333333333
6570,10.03. 10:30,0.39407499999999995
6571,10.03. 10:45,0.4198091666666666
6572,10.03. 11:00,0.4455433333333333
6573,10.03. 11:15,0.4184433333333333
6574,10.03. 11:30,0.39134333333333327
6575,10.03. 11:45,0.3642433333333333
6576,10.03. 12:00,0.3371433333333333
6577,10.03. 12:15,0.34998583333333333
6578,10.03. 12:30,0.3628283333333333
6579,10.03. 12:45,0.3756708333333333
6580,10.03. 13:00,0.3885133333333333
6581,10.03. 13:15,0.36970666666666663
6582,10.03. 13:30,0.3509
6583,10.03. 13:45,0.3320933333333333
6584,10.03. 14:00,0.3132866666666666
6585,10.03. 14:15,0.29806625
6586,10.03. 14:30,0.2828458333333333
6587,10.03. 14:45,0.2676254166666666
6588,10.03. 15:00,0.252405
6589,10.03. 15:15,0.21309375
6590,10.03. 15:30,0.1737825
6591,10.03. 15:45,0.13447125
6592,10.03. 16:00,0.09516
6593,10.03. 16:15,0.07136999999999999
6594,10.03. 16:30,0.04758
6595,10.03. 16:45,0.023790000000000006
6596,10.03. 17:00,0.0
6597,10.03. 17:15,0.0
6598,10.03. 17:30,0.0
6599,10.03. 17:45,0.0
6600,10.03. 18:00,0.0
6601,10.03. 18:15,0.0
6602,10.03. 18:30,0.0
6603,10.03. 18:45,0.0
6604,10.03. 19:00,0.0
6605,10.03. 19:15,0.0
6606,10.03. 19:30,0.0
6607,10.03. 19:45,0.0
6608,10.03. 20:00,0.0
6609,10.03. 20:15,0.0
6610,10.03. 20:30,0.0
6611,10.03. 20:45,0.0
6612,10.03. 21:00,0.0
6613,10.03. 21:15,0.0
6614,10.03. 21:30,0.0
6615,10.03. 21:45,0.0
6616,10.03. 22:00,0.0
6617,10.03. 22:15,0.0
6618,10.03. 22:30,0.0
6619,10.03. 22:45,0.0
6620,10.03. 23:00,0.0
6621,10.03. 23:15,0.0
6622,10.03. 23:30,0.0
6623,10.03. 23:45,0.0
6624,11.03. 00:00,0.0
6625,11.03. 00:15,0.0
6626,11.03. 00:30,0.0
6627,11.03. 00:45,0.0
6628,11.03. 01:00,0.0
6629,11.03. 01:15,0.0
6630,11.03. 01:30,0.0
6631,11.03. 01:45,0.0
6632,11.03. 02:00,0.0
6633,11.03. 02:15,0.0
6634,11.03. 02:30,0.0
6635,11.03. 02:45,0.0
6636,11.03. 03:00,0.0
6637,11.03. 03:15,0.0
6638,11.03. 03:30,0.0
6639,11.03. 03:45,0.0
6640,11.03. 04:00,0.0
6641,11.03. 04:15,0.0
6642,11.03. 04:30,0.0
6643,11.03. 04:45,0.0
6644,11.03. 05:00,0.0
6645,11.03. 05:15,0.0
6646,11.03. 05:30,0.0
6647,11.03. 05:45,0.0
6648,11.03. 06:00,0.0
6649,11.03. 06:15,0.02532
6650,11.03. 06:30,0.05064
6651,11.03. 06:45,0.07596
6652,11.03. 07:00,0.10128
6653,11.03. 07:15,0.12855916666666664
6654,11.03. 07:30,0.1558383333333333
6655,11.03. 07:45,0.18311749999999993
6656,11.03. 08:00,0.2103966666666666
6657,11.03. 08:15,0.2227166666666666
6658,11.03. 08:30,0.23503666666666662
6659,11.03. 08:45,0.2473566666666666
6660,11.03. 09:00,0.2596766666666666
6661,11.03. 09:15,0.2797754166666666
6662,11.03. 09:30,0.29987416666666666
6663,11.03. 09:45,0.3199729166666667
6664,11.03. 10:00,0.3400716666666667
6665,11.03. 10:15,0.35148125
6666,11.03. 10:30,0.3628908333333334
6667,11.03. 10:45,0.3743004166666667
6668,11.03. 11:00,0.38571
6669,11.03. 11:15,0.37198916666666665
6670,11.03. 11:30,0.3582683333333333
6671,11.03. 11:45,0.34454749999999995
6672,11.03. 12:00,0.3308266666666666
6673,11.03. 12:15,0.3228766666666666
6674,11.03. 12:30,0.3149266666666666
6675,11.03. 12:45,0.3069766666666666
6676,11.03. 13:00,0.2990266666666666
6677,11.03. 13:15,0.3199729166666666
6678,11.03. 13:30,0.3409191666666666
6679,11.03. 13:45,0.3618654166666666
6680,11.03. 14:00,0.3828116666666666
6681,11.03. 14:15,0.34914583333333327
6682,11.03. 14:30,0.31548
6683,11.03. 14:45,0.28181416666666664
6684,11.03. 15:00,0.2481483333333333
6685,11.03. 15:15,0.21258708333333332
6686,11.03. 15:30,0.1770258333333333
6687,11.03. 15:45,0.14146458333333328
6688,11.03. 16:00,0.1059033333333333
6689,11.03. 16:15,0.07942749999999997
6690,11.03. 16:30,0.05295166666666665
6691,11.03. 16:45,0.026475833333333323
6692,11.03. 17:00,0.0
6693,11.03. 17:15,0.0
6694,11.03. 17:30,0.0
6695,11.03. 17:45,0.0
6696,11.03. 18:00,0.0
6697,11.03. 18:15,0.0
6698,11.03. 18:30,0.0
6699,11.03. 18:45,0.0
6700,11.03. 19:00,0.0
6701,11.03. 19:15,0.0
6702,11.03. 19:30,0.0
6703,11.03. 19:45,0.0
6704,11.03. 20:00,0.0
6705,11.03. 20:15,0.0
6706,11.03. 20:30,0.0
6707,11.03. 20:45,0.0
6708,11.03. 21:00,0.0
6709,11.03. 21:15,0.0
6710,11.03. 21:30,0.0
6711,11.03. 21:45,0.0
6712,11.03. 22:00,0.0
6713,11.03. 22:15,0.0
6714,11.03. 22:30,0.0
6715,11.03. 22:45,0.0
6716,11.03. 23:00,0.0
6717,11.03. 23:15,0.0
6718,11.03. 23:30,0.0
6719,11.03. 23:45,0.0
6720,12.03. 00:00,0.0
6721,12.03. 00:15,0.0
6722,12.03. 00:30,0.0
6723,12.03. 00:45,0.0
6724,12.03. 01:00,0.0
6725,12.03. 01:15,0.0
6726,12.03. 01:30,0.0
6727,12.03. 01:45,0.0
6728,12.03. 02:00,0.0
6729,12.03. 02:15,0.0
6730,12.03. 02:30,0.0
6731,12.03. 02:45,0.0
6732,12.03. 03:00,0.0
6733,12.03. 03:15,0.0
6734,12.03. 03:30,0.0
6735,12.03. 03:45,0.0
6736,12.03. 04:00,0.0
6737,12.03. 04:15,0.0
6738,12.03. 04:30,0.0
6739,12.03. 04:45,0.0
6740,12.03. 05:00,0.0
6741,12.03. 05:15,0.0
6742,12.03. 05:30,0.0
6743,12.03. 05:45,0.0
6744,12.03. 06:00,0.0
6745,12.03. 06:15,0.03283125
6746,12.03. 06:30,0.0656625
6747,12.03. 06:45,0.09849374999999999
6748,12.03. 07:00,0.131325
6749,12.03. 07:15,0.16388333333333333
6750,12.03. 07:30,0.19644166666666663
6751,12.03. 07:45,0.22899999999999995
6752,12.03. 08:00,0.2615583333333333
6753,12.03. 08:15,0.2895870833333333
6754,12.03. 08:30,0.3176158333333333
6755,12.03. 08:45,0.3456445833333333
6756,12.03. 09:00,0.3736733333333333
6757,12.03. 09:15,0.3893291666666666
6758,12.03. 09:30,0.40498499999999993
6759,12.03. 09:45,0.4206408333333333
6760,12.03. 10:00,0.4362966666666666
6761,12.03. 10:15,0.4627870833333333
6762,12.03. 10:30,0.4892774999999999
6763,12.03. 10:45,0.5157679166666667
6764,12.03. 11:00,0.5422583333333333
6765,12.03. 11:15,0.5104391666666666
6766,12.03. 11:30,0.47861999999999993
6767,12.03. 11:45,0.44680083333333326
6768,12.03. 12:00,0.4149816666666666
6769,12.03. 12:15,0.41585708333333327
6770,12.03. 12:30,0.41673249999999995
6771,12.03. 12:45,0.41760791666666663
6772,12.03. 13:00,0.4184833333333333
6773,12.03. 13:15,0.40987833333333334
6774,12.03. 13:30,0.4012733333333333
6775,12.03. 13:45,0.3926683333333333
6776,12.03. 14:00,0.3840633333333333
6777,12.03. 14:15,0.3485366666666666
6778,12.03. 14:30,0.31300999999999995
6779,12.03. 14:45,0.2774833333333333
6780,12.03. 15:00,0.2419566666666666
6781,12.03. 15:15,0.21491499999999994
6782,12.03. 15:30,0.18787333333333328
6783,12.03. 15:45,0.16083166666666665
6784,12.03. 16:00,0.13379
6785,12.03. 16:15,0.10039666666666663
6786,12.03. 16:30,0.06700333333333329
6787,12.03. 16:45,0.033609999999999945
6788,12.03. 17:00,0.0002166666666666
6789,12.03. 17:15,0.00016249999999995
6790,12.03. 17:30,0.0001083333333333
6791,12.03. 17:45,5.4166666666649995e-05
6792,12.03. 18:00,0.0
6793,12.03. 18:15,0.0
6794,12.03. 18:30,0.0
6795,12.03. 18:45,0.0
6796,12.03. 19:00,0.0
6797,12.03. 19:15,0.0
6798,12.03. 19:30,0.0
6799,12.03. 19:45,0.0
6800,12.03. 20:00,0.0
6801,12.03. 20:15,0.0
6802,12.03. 20:30,0.0
6803,12.03. 20:45,0.0
6804,12.03. 21:00,0.0
6805,12.03. 21:15,0.0
6806,12.03. 21:30,0.0
6807,12.03. 21:45,0.0
6808,12.03. 22:00,0.0
6809,12.03. 22:15,0.0
6810,12.03. 22:30,0.0
6811,12.03. 22:45,0.0
6812,12.03. 23:00,0.0
6813,12.03. 23:15,0.0
6814,12.03. 23:30,0.0
6815,12.03. 23:45,0.0
6816,13.03. 00:00,0.0
6817,13.03. 00:15,0.0
6818,13.03. 00:30,0.0
6819,13.03. 00:45,0.0
6820,13.03. 01:00,0.0
6821,13.03. 01:15,0.0
6822,13.03. 01:30,0.0
6823,13.03. 01:45,0.0
6824,13.03. 02:00,0.0
6825,13.03. 02:15,0.0
6826,13.03. 02:30,0.0
6827,13.03. 02:45,0.0
6828,13.03. 03:00,0.0
6829,13.03. 03:15,0.0
6830,13.03. 03:30,0.0
6831,13.03. 03:45,0.0
6832,13.03. 04:00,0.0
6833,13.03. 04:15,0.0
6834,13.03. 04:30,0.0
6835,13.03. 04:45,0.0
6836,13.03. 05:00,0.0
6837,13.03. 05:15,0.00012375
6838,13.03. 05:30,0.0002475
6839,13.03. 05:45,0.00037125
6840,13.03. 06:00,0.000495
6841,13.03. 06:15,0.02806166666666665
6842,13.03. 06:30,0.05562833333333331
6843,13.03. 06:45,0.08319499999999995
6844,13.03. 07:00,0.1107616666666666
6845,13.03. 07:15,0.14834499999999995
6846,13.03. 07:30,0.1859283333333333
6847,13.03. 07:45,0.22351166666666666
6848,13.03. 08:00,0.261095
6849,13.03. 08:15,0.29614250000000003
6850,13.03. 08:30,0.33119
6851,13.03. 08:45,0.3662375
6852,13.03. 09:00,0.401285
6853,13.03. 09:15,0.38984624999999995
6854,13.03. 09:30,0.37840749999999995
6855,13.03. 09:45,0.36696874999999995
6856,13.03. 10:00,0.3555299999999999
6857,13.03. 10:15,0.35264041666666657
6858,13.03. 10:30,0.34975083333333323
6859,13.03. 10:45,0.34686124999999995
6860,13.03. 11:00,0.3439716666666666
