,Datetime,PV Leistung in kW
7824,23.03. 12:00,0.43784333333333336
7825,23.03. 12:15,0.43784333333333336
7826,23.03. 12:30,0.43784333333333336
7827,23.03. 12:45,0.43784333333333336
7828,23.03. 13:00,0.45346000000000003
7829,23.03. 13:15,0.45346000000000003
7830,23.03. 13:30,0.45346000000000003
7831,23.03. 13:45,0.45346000000000003
7832,23.03. 14:00,0.37120833333333336
7833,23.03. 14:15,0.37120833333333336
7834,23.03. 14:30,0.37120833333333336
7835,23.03. 14:45,0.37120833333333336
7836,23.03. 15:00,0.2641733333333333
7837,23.03. 15:15,0.2641733333333333
7838,23.03. 15:30,0.2641733333333333
7839,23.03. 15:45,0.2641733333333333
7840,23.03. 16:00,0.134675
7841,23.03. 16:15,0.134675
7842,23.03. 16:30,0.134675
7843,23.03. 16:45,0.134675
7844,23.03. 17:00,0.016273333333333334
7845,23.03. 17:15,0.016273333333333334
7846,23.03. 17:30,0.016273333333333334
7847,23.03. 17:45,0.016273333333333334
7848,23.03. 18:00,0
7849,23.03. 18:15,0
7850,23.03. 18:30,0
7851,23.03. 18:45,0
7852,23.03. 19:00,0
7853,23.03. 19:15,0
7854,23.03. 19:30,0
7855,23.03. 19:45,0
7856,23.03. 20:00,0
7857,23.03. 20:15,0
7858,23.03. 20:30,0
7859,23.03. 20:45,0
7860,23.03. 21:00,0
7861,23.03. 21:15,0
7862,23.03. 21:30,0
7863,23.03. 21:45,0
7864,23.03. 22:00,0
7865,23.03. 22:15,0
7866,23.03. 22:30,0
7867,23.03. 22:45,0
7868,23.03. 23:00,0
7869,23.03. 23:15,0
7870,23.03. 23:30,0
7871,23.03. 23:45,0
7872,24.03. 00:00,0
7873,24.03. 00:15,0
7874,24.03. 00:30,0
7875,24.03. 00:45,0
7876,24.03. 01:00,0
7877,24.03. 01:15,0
7878,24.03. 01:30,0
7879,24.03. 01:45,0
7880,24.03. 02:00,0
7881,24.03. 02:15,0
7882,24.03. 02:30,0
7883,24.03. 02:45,0
7884,24.03. 03:00,0
7885,24.03. 03:15,0
7886,24.03. 03:30,0
7887,24.03. 03:45,0
7888,24.03. 04:00,0
7889,24.03. 04:15,0
7890,24.03. 04:30,0
7891,24.03. 04:45,0
7892,24.03. 05:00,0
7893,24.03. 05:15,0
7894,24.03. 05:30,0
7895,24.03. 05:45,0
7896,24.03. 06:00,0.019244999999999998
7897,24.03. 06:15,0.019244999999999998
7898,24.03. 06:30,0.019244999999999998
7899,24.03. 06:45,0.019244999999999998
7900,24.03. 07:00,0.142965
7901,24.03. 07:15,0.142965
7902,24.03. 07:30,0.142965
7903,24.03. 07:45,0.142965
7904,24.03. 08:00,0.32257833333333336
7905,24.03. 08:15,0.32257833333333336
7906,24.03. 08:30,0.32257833333333336
7907,24.03. 08:45,0.32257833333333336
7908,24.03. 09:00,0.4019433333333333
7909,24.03. 09:15,0.4019433333333333
7910,24.03. 09:30,0.4019433333333333
7911,24.03. 09:45,0.4019433333333333
7912,24.03. 10:00,0.49995666666666666
7913,24.03. 10:15,0.49995666666666666
7914,24.03. 10:30,0.49995666666666666
7915,24.03. 10:45,0.49995666666666666
7916,24.03. 11:00,0.6363033333333333
7917,24.03. 11:15,0.6363033333333333
7918,24.03. 11:30,0.6363033333333333
7919,24.03. 11:45,0.6363033333333333
7920,24.03. 12:00,0.55989
7921,24.03. 12:15,0.55989
7922,24.03. 12:30,0.55989
7923,24.03. 12:45,0.55989
7924,24.03. 13:00,0.47027
7925,24.03. 13:15,0.47027
7926,24.03. 13:30,0.47027
7927,24.03. 13:45,0.47027
7928,24.03. 14:00,0.4052833333333334
7929,24.03. 14:15,0.4052833333333334
7930,24.03. 14:30,0.4052833333333334
7931,24.03. 14:45,0.4052833333333334
7932,24.03. 15:00,0.3829016666666667
7933,24.03. 15:15,0.3829016666666667
7934,24.03. 15:30,0.3829016666666667
7935,24.03. 15:45,0.3829016666666667
7936,24.03. 16:00,0.1898766666666667
7937,24.03. 16:15,0.1898766666666667
7938,24.03. 16:30,0.1898766666666667
7939,24.03. 16:45,0.1898766666666667
7940,24.03. 17:00,0.027
7941,24.03. 17:15,0.027
7942,24.03. 17:30,0.027
7943,24.03. 17:45,0.027
7944,24.03. 18:00,0
7945,24.03. 18:15,0
7946,24.03. 18:30,0
7947,24.03. 18:45,0
7948,24.03. 19:00,0
7949,24.03. 19:15,0
7950,24.03. 19:30,0
7951,24.03. 19:45,0
7952,24.03. 20:00,0
7953,24.03. 20:15,0
7954,24.03. 20:30,0
7955,24.03. 20:45,0
7956,24.03. 21:00,0
7957,24.03. 21:15,0
7958,24.03. 21:30,0
7959,24.03. 21:45,0
7960,24.03. 22:00,0
7961,24.03. 22:15,0
7962,24.03. 22:30,0
7963,24.03. 22:45,0
7964,24.03. 23:00,0
7965,24.03. 23:15,0
7966,24.03. 23:30,0
7967,24.03. 23:45,0
7968,25.03. 00:00,0
7969,25.03. 00:15,0
7970,25.03. 00:30,0
7971,25.03. 00:45,0
7972,25.03. 01:00,0
7973,25.03. 01:15,0
7974,25.03. 01:30,0
7975,25.03. 01:45,0
7976,25.03. 02:00,0
7977,25.03. 02:15,0
7978,25.03. 02:30,0
7979,25.03. 02:45,0
7980,25.03. 03:00,0
7981,25.03. 03:15,0
7982,25.03. 03:30,0
7983,25.03. 03:45,0
7984,25.03. 04:00,0
7985,25.03. 04:15,0
7986,25.03. 04:30,0
7987,25.03. 04:45,0
7988,25.03. 05:00,0
7989,25.03. 05:15,0
7990,25.03. 05:30,0
7991,25.03. 05:45,0
7992,25.03. 06:00,0.038810000000000004
7993,25.03. 06:15,0.038810000000000004
7994,25.03. 06:30,0.038810000000000004
7995,25.03. 06:45,0.038810000000000004
7996,25.03. 07:00,0.18858166666666665
7997,25.03. 07:15,0.18858166666666665
7998,25.03. 07:30,0.18858166666666665
7999,25.03. 07:45,0.18858166666666665
8000,25.03. 08:00,0.302325
8001,25.03. 08:15,0.302325
8002,25.03. 08:30,0.302325
8003,25.03. 08:45,0.302325
8004,25.03. 09:00,0.3657166666666667
8005,25.03. 09:15,0.3657166666666667
8006,25.03. 09:30,0.3657166666666667
8007,25.03. 09:45,0.3657166666666667
8008,25.03. 10:00,0.4493766666666666
8009,25.03. 10:15,0.4493766666666666
8010,25.03. 10:30,0.4493766666666666
8011,25.03. 10:45,0.4493766666666666
8012,25.03. 11:00,0.571585
8013,25.03. 11:15,0.571585
8014,25.03. 11:30,0.571585
8015,25.03. 11:45,0.571585
8016,25.03. 12:00,0.4687683333333334
8017,25.03. 12:15,0.4687683333333334
8018,25.03. 12:30,0.4687683333333334
8019,25.03. 12:45,0.4687683333333334
8020,25.03. 13:00,0.4769033333333334
8021,25.03. 13:15,0.4769033333333334
8022,25.03. 13:30,0.4769033333333334
8023,25.03. 13:45,0.4769033333333334
8024,25.03. 14:00,0.31145666666666666
8025,25.03. 14:15,0.31145666666666666
8026,25.03. 14:30,0.31145666666666666
8027,25.03. 14:45,0.31145666666666666
8028,25.03. 15:00,0.2544866666666667
8029,25.03. 15:15,0.2544866666666667
8030,25.03. 15:30,0.2544866666666667
8031,25.03. 15:45,0.2544866666666667
8032,25.03. 16:00,0.12859
8033,25.03. 16:15,0.12859
8034,25.03. 16:30,0.12859
8035,25.03. 16:45,0.12859
8036,25.03. 17:00,0.022498333333333332
8037,25.03. 17:15,0.022498333333333332
8038,25.03. 17:30,0.022498333333333332
8039,25.03. 17:45,0.022498333333333332
8040,25.03. 18:00,0
8041,25.03. 18:15,0
8042,25.03. 18:30,0
8043,25.03. 18:45,0
8044,25.03. 19:00,0
8045,25.03. 19:15,0
8046,25.03. 19:30,0
8047,25.03. 19:45,0
8048,25.03. 20:00,0
8049,25.03. 20:15,0
8050,25.03. 20:30,0
8051,25.03. 20:45,0
8052,25.03. 21:00,0
8053,25.03. 21:15,0
8054,25.03. 21:30,0
8055,25.03. 21:45,0
8056,25.03. 22:00,0
8057,25.03. 22:15,0
8058,25.03. 22:30,0
8059,25.03. 22:45,0
8060,25.03. 23:00,0
8061,25.03. 23:15,0
8062,25.03. 23:30,0
8063,25.03. 23:45,0
8064,26.03. 00:00,0
8065,26.03. 00:15,0
8066,26.03. 00:30,0
8067,26.03. 00:45,0
8068,26.03. 01:00,0
8069,26.03. 01:15,0
8070,26.03. 01:30,0
8071,26.03. 01:45,0
8072,26.03. 02:00,0
8073,26.03. 02:15,0
8074,26.03. 02:30,0
8075,26.03. 02:45,0
8076,26.03. 03:00,0
8077,26.03. 03:15,0
8078,26.03. 03:30,0
8079,26.03. 03:45,0
8080,26.03. 04:00,0
8081,26.03. 04:15,0
8082,26.03. 04:30,0
8083,26.03. 04:45,0
8084,26.03. 05:00,0
8085,26.03. 05:15,0
8086,26.03. 05:30,0
8087,26.03. 05:45,0
8088,26.03. 06:00,0.046231666666666664
8089,26.03. 06:15,0.046231666666666664
8090,26.03. 06:30,0.046231666666666664
8091,26.03. 06:45,0.046231666666666664
8092,26.03. 07:00,0.17068666666666665
8093,26.03. 07:15,0.17068666666666665
8094,26.03. 07:30,0.17068666666666665
8095,26.03. 07:45,0.17068666666666665
8096,26.03. 08:00,0.32461999999999996
8097,26.03. 08:15,0.32461999999999996
8098,26.03. 08:30,0.32461999999999996
8099,26.03. 08:45,0.32461999999999996
8100,26.03. 09:00,0.5499633333333334
8101,26.03. 09:15,0.5499633333333334
8102,26.03. 09:30,0.5499633333333334
8103,26.03. 09:45,0.5499633333333334
8104,26.03. 10:00,0.6229266666666667
8105,26.03. 10:15,0.6229266666666667
8106,26.03. 10:30,0.6229266666666667
8107,26.03. 10:45,0.6229266666666667
8108,26.03. 11:00,0.6334466666666666
8109,26.03. 11:15,0.6334466666666666
8110,26.03. 11:30,0.6334466666666666
8111,26.03. 11:45,0.6334466666666666
8112,26.03. 12:00,0.5809466666666667
8113,26.03. 12:15,0.5809466666666667
8114,26.03. 12:30,0.5809466666666667
8115,26.03. 12:45,0.5809466666666667
8116,26.03. 13:00,0.5208733333333333
8117,26.03. 13:15,0.5208733333333333
8118,26.03. 13:30,0.5208733333333333
8119,26.03. 13:45,0.5208733333333333
8120,26.03. 14:00,0.43253
8121,26.03. 14:15,0.43253
8122,26.03. 14:30,0.43253
8123,26.03. 14:45,0.43253
8124,26.03. 15:00,0.306415
8125,26.03. 15:15,0.306415
8126,26.03. 15:30,0.306415
8127,26.03. 15:45,0.306415
8128,26.03. 16:00,0.16816833333333334
8129,26.03. 16:15,0.16816833333333334
8130,26.03. 16:30,0.16816833333333334
8131,26.03. 16:45,0.16816833333333334
8132,26.03. 17:00,0.031365
8133,26.03. 17:15,0.031365
8134,26.03. 17:30,0.031365
8135,26.03. 17:45,0.031365
8136,26.03. 18:00,0
8137,26.03. 18:15,0
8138,26.03. 18:30,0
8139,26.03. 18:45,0
8140,26.03. 19:00,0
8141,26.03. 19:15,0
8142,26.03. 19:30,0
8143,26.03. 19:45,0
8144,26.03. 20:00,0
8145,26.03. 20:15,0
8146,26.03. 20:30,0
8147,26.03. 20:45,0
8148,26.03. 21:00,0
8149,26.03. 21:15,0
8150,26.03. 21:30,0
8151,26.03. 21:45,0
8152,26.03. 22:00,0
8153,26.03. 22:15,0
8154,26.03. 22:30,0
8155,26.03. 22:45,0
8156,26.03. 23:00,0
8157,26.03. 23:15,0
8158,26.03. 23:30,0
8159,26.03. 23:45,0
8160,27.03. 00:00,0
8161,27.03. 00:15,0
8162,27.03. 00:30,0
8163,27.03. 00:45,0
8164,27.03. 01:00,0
8165,27.03. 01:15,0
8166,27.03. 01:30,0
8167,27.03. 01:45,0
8168,27.03. 02:00,0
8169,27.03. 02:15,0
8170,27.03. 02:30,0
8171,27.03. 02:45,0
8172,27.03. 03:00,0
8173,27.03. 03:15,0
8174,27.03. 03:30,0
8175,27.03. 03:45,0
8176,27.03. 04:00,0
8177,27.03. 04:15,0
8178,27.03. 04:30,0
8179,27.03. 04:45,0
8180,27.03. 05:00,0
8181,27.03. 05:15,0
8182,27.03. 05:30,0
8183,27.03. 05:45,0
8184,27.03. 06:00,0.04654
8185,27.03. 06:15,0.04654
8186,27.03. 06:30,0.04654
8187,27.03. 06:45,0.04654
8188,27.03. 07:00,0.17989
8189,27.03. 07:15,0.17989
8190,27.03. 07:30,0.17989
8191,27.03. 07:45,0.17989
8192,27.03. 08:00,0.27869666666666665
8193,27.03. 08:15,0.27869666666666665
8194,27.03. 08:30,0.27869666666666665
8195,27.03. 08:45,0.27869666666666665
8196,27.03. 09:00,0.4238166666666667
8197,27.03. 09:15,0.4238166666666667
8198,27.03. 09:30,0.4238166666666667
8199,27.03. 09:45,0.4238166666666667
8200,27.03. 10:00,0.5040983333333333
8201,27.03. 10:15,0.5040983333333333
8202,27.03. 10:30,0.5040983333333333
8203,27.03. 10:45,0.5040983333333333
8204,27.03. 11:00,0.5481183333333334
8205,27.03. 11:15,0.5481183333333334
8206,27.03. 11:30,0.5481183333333334
8207,27.03. 11:45,0.5481183333333334
8208,27.03. 12:00,0.43670500000000007
8209,27.03. 12:15,0.43670500000000007
8210,27.03. 12:30,0.43670500000000007
8211,27.03. 12:45,0.43670500000000007
8212,27.03. 13:00,0.33612833333333336
8213,27.03. 13:15,0.33612833333333336
8214,27.03. 13:30,0.33612833333333336
8215,27.03. 13:45,0.33612833333333336
8216,27.03. 14:00,0.33345833333333336
8217,27.03. 14:15,0.33345833333333336
8218,27.03. 14:30,0.33345833333333336
8219,27.03. 14:45,0.33345833333333336
8220,27.03. 15:00,0.31873999999999997
8221,27.03. 15:15,0.31873999999999997
8222,27.03. 15:30,0.31873999999999997
8223,27.03. 15:45,0.31873999999999997
8224,27.03. 16:00,0.15210833333333332
8225,27.03. 16:15,0.15210833333333332
8226,27.03. 16:30,0.15210833333333332
8227,27.03. 16:45,0.15210833333333332
8228,27.03. 17:00,0.029441666666666668
8229,27.03. 17:15,0.029441666666666668
8230,27.03. 17:30,0.029441666666666668
8231,27.03. 17:45,0.029441666666666668
8232,27.03. 18:00,0
8233,27.03. 18:15,0
8234,27.03. 18:30,0
8235,27.03. 18:45,0
8236,27.03. 19:00,0
8237,27.03. 19:15,0
8238,27.03. 19:30,0
8239,27.03. 19:45,0
8240,27.03. 20:00,0
8241,27.03. 20:15,0
8242,27.03. 20:30,0
8243,27.03. 20:45,0
8244,27.03. 21:00,0
8245,27.03. 21:15,0
8246,27.03. 21:30,0
8247,27.03. 21:45,0
8248,27.03. 22:00,0
8249,27.03. 22:15,0
8250,27.03. 22:30,0
8251,27.03. 22:45,0
8252,27.03. 23:00,0
8253,27.03. 23:15,0
8254,27.03. 23:30,0
8255,27.03. 23:45,0
8256,28.03. 00:00,0
8257,28.03. 00:15,0
8258,28.03. 00:30,0
8259,28.03. 00:45,0
8260,28.03. 01:00,0
8261,28.03. 01:15,0
8262,28.03. 01:30,0
8263,28.03. 01:45,0
8264,28.03. 02:00,0
8265,28.03. 02:15,0
8266,28.03. 02:30,0
8267,28.03. 02:45,0
8268,28.03. 03:00,0
8269,28.03. 03:15,0
8270,28.03. 03:30,0
8271,28.03. 03:45,0
8272,28.03. 04:00,0
8273,28.03. 04:15,0
8274,28.03. 04:30,0
8275,28.03. 04:45,0
8276,28.03. 05:00,0
8277,28.03. 05:15,0
8278,28.03. 05:30,0
8279,28.03. 05:45,0
8280,28.03. 06:00,0.037088333333333334
8281,28.03. 06:15,0.037088333333333334
8282,28.03. 06:30,0.037088333333333334
8283,28.03. 06:45,0.037088333333333334
8284,28.03. 07:00,0.15171166666666666
8285,28.03. 07:15,0.15171166666666666
8286,28.03. 07:30,0.15171166666666666
8287,28.03. 07:45,0.15171166666666666
8288,28.03. 08:00,0.28169
8289,28.03. 08:15,0.28169
8290,28.03. 08:30,0.28169
8291,28.03. 08:45,0.28169
8292,28.03. 09:00,0.35636166666666663
8293,28.03. 09:15,0.35636166666666663
8294,28.03. 09:30,0.35636166666666663
8295,28.03. 09:45,0.35636166666666663
8296,28.03. 10:00,0.3809466666666667
8297,28.03. 10:15,0.3809466666666667
8298,28.03. 10:30,0.3809466666666667
8299,28.03. 10:45,0.3809466666666667
8300,28.03. 11:00,0.40734333333333334
8301,28.03. 11:15,0.40734333333333334
8302,28.03. 11:30,0.40734333333333334
8303,28.03. 11:45,0.40734333333333334
8304,28.03. 12:00,0.41262
8305,28.03. 12:15,0.41262
8306,28.03. 12:30,0.41262
8307,28.03. 12:45,0.41262
8308,28.03. 13:00,0.3472566666666667
8309,28.03. 13:15,0.3472566666666667
8310,28.03. 13:30,0.3472566666666667
8311,28.03. 13:45,0.3472566666666667
8312,28.03. 14:00,0.30871333333333334
8313,28.03. 14:15,0.30871333333333334
8314,28.03. 14:30,0.30871333333333334
8315,28.03. 14:45,0.30871333333333334
8316,28.03. 15:00,0.22702166666666668
8317,28.03. 15:15,0.22702166666666668
8318,28.03. 15:30,0.22702166666666668
8319,28.03. 15:45,0.22702166666666668
8320,28.03. 16:00,0.131785
8321,28.03. 16:15,0.131785
8322,28.03. 16:30,0.131785
8323,28.03. 16:45,0.131785
8324,28.03. 17:00,0.02104333333333333
8325,28.03. 17:15,0.02104333333333333
8326,28.03. 17:30,0.02104333333333333
8327,28.03. 17:45,0.02104333333333333
8328,28.03. 18:00,0
8329,28.03. 18:15,0
8330,28.03. 18:30,0
8331,28.03. 18:45,0
8332,28.03. 19:00,0
8333,28.03. 19:15,0
8334,28.03. 19:30,0
8335,28.03. 19:45,0
8336,28.03. 20:00,0
8337,28.03. 20:15,0
8338,28.03. 20:30,0
8339,28.03. 20:45,0
8340,28.03. 21:00,0
8341,28.03. 21:15,0
8342,28.03. 21:30,0
8343,28.03. 21:45,0
8344,28.03. 22:00,0
8345,28.03. 22:15,0
8346,28.03. 22:30,0
8347,28.03. 22:45,0
8348,28.03. 23:00,0
8349,28.03. 23:15,0
8350,28.03. 23:30,0
8351,28.03. 23:45,0
8352,29.03. 00:00,0
8353,29.03. 00:15,0
8354,29.03. 00:30,0
8355,29.03. 00:45,0
8356,29.03. 01:00,0
8357,29.03. 01:15,0
8358,29.03. 01:30,0
8359,29.03. 01:45,0
8360,29.03. 02:00,0
8361,29.03. 02:15,0
8362,29.03. 02:30,0
8363,29.03. 02:45,0
8364,29.03. 03:00,0
8365,29.03. 03:15,0
8366,29.03. 03:30,0
8367,29.03. 03:45,0
8368,29.03. 04:00,0
8369,29.03. 04:15,0
8370,29.03. 04:30,0
8371,29.03. 04:45,0
8372,29.03. 05:00,0
8373,29.03. 05:15,0
8374,29.03. 05:30,0
8375,29.03. 05:45,0
8376,29.03. 06:00,0.0557
8377,29.03. 06:15,0.0557
8378,29.03. 06:30,0.0557
8379,29.03. 06:45,0.0557
8380,29.03. 07:00,0.15039
8381,29.03. 07:15,0.15039
8382,29.03. 07:30,0.15039
8383,29.03. 07:45,0.15039
8384,29.03. 08:00,0.23273666666666668
8385,29.03. 08:15,0.23273666666666668
8386,29.03. 08:30,0.23273666666666668
8387,29.03. 08:45,0.23273666666666668
8388,29.03. 09:00,0.29025833333333334
8389,29.03. 09:15,0.29025833333333334
8390,29.03. 09:30,0.29025833333333334
8391,29.03. 09:45,0.29025833333333334
8392,29.03. 10:00,0.33400499999999994
8393,29.03. 10:15,0.33400499999999994
8394,29.03. 10:30,0.33400499999999994
8395,29.03. 10:45,0.33400499999999994
8396,29.03. 11:00,0.3798066666666666
8397,29.03. 11:15,0.3798066666666666
8398,29.03. 11:30,0.3798066666666666
8399,29.03. 11:45,0.3798066666666666
8400,29.03. 12:00,0.311885
8401,29.03. 12:15,0.311885
8402,29.03. 12:30,0.311885
8403,29.03. 12:45,0.311885
8404,29.03. 13:00,0.3578133333333333
8405,29.03. 13:15,0.3578133333333333
8406,29.03. 13:30,0.3578133333333333
8407,29.03. 13:45,0.3578133333333333
8408,29.03. 14:00,0.28703
8409,29.03. 14:15,0.28703
8410,29.03. 14:30,0.28703
8411,29.03. 14:45,0.28703
8412,29.03. 15:00,0.2295033333333333
8413,29.03. 15:15,0.2295033333333333
8414,29.03. 15:30,0.2295033333333333
8415,29.03. 15:45,0.2295033333333333
8416,29.03. 16:00,0.14905000000000002
8417,29.03. 16:15,0.14905000000000002
8418,29.03. 16:30,0.14905000000000002
8419,29.03. 16:45,0.14905000000000002
8420,29.03. 17:00,0.029994999999999997
8421,29.03. 17:15,0.029994999999999997
8422,29.03. 17:30,0.029994999999999997
8423,29.03. 17:45,0.029994999999999997
8424,29.03. 18:00,0
8425,29.03. 18:15,0
8426,29.03. 18:30,0
8427,29.03. 18:45,0
8428,29.03. 19:00,0
8429,29.03. 19:15,0
8430,29.03. 19:30,0
8431,29.03. 19:45,0
8432,29.03. 20:00,0
8433,29.03. 20:15,0
8434,29.03. 20:30,0
8435,29.03. 20:45,0
8436,29.03. 21:00,0
8437,29.03. 21:15,0
8438,29.03. 21:30,0
8439,29.03. 21:45,0
8440,29.03. 22:00,0
8441,29.03. 22:15,0
8442,29.03. 22:30,0
8443,29.03. 22:45,0
8444,29.03. 23:00,0
8445,29.03. 23:15,0
8446,29.03. 23:30,0
8447,29.03. 23:45,0
8448,30.03. 00:00,0
8449,30.03. 00:15,0
8450,30.03. 00:30,0
8451,30.03. 00:45,0
8452,30.03. 01:00,0
8453,30.03. 01:15,0
8454,30.03. 01:30,0
8455,30.03. 01:45,0
8456,30.03. 02:00,0
8457,30.03. 02:15,0
8458,30.03. 02:30,0
8459,30.03. 02:45,0
8460,30.03. 03:00,0
8461,30.03. 03:15,0
8462,30.03. 03:30,0
8463,30.03. 03:45,0
8464,30.03. 04:00,0
8465,30.03. 04:15,0
8466,30.03. 04:30,0
8467,30.03. 04:45,0
8468,30.03. 05:00,0
8469,30.03. 05:15,0
8470,30.03. 05:30,0
8471,30.03. 05:45,0
8472,30.03. 06:00,0.04792
8473,30.03. 06:15,0.04792
8474,30.03. 06:30,0.04792
8475,30.03. 06:45,0.04792
8476,30.03. 07:00,0.21436833333333336
8477,30.03. 07:15,0.21436833333333336
8478,30.03. 07:30,0.21436833333333336
8479,30.03. 07:45,0.21436833333333336
8480,30.03. 08:00,0.36006
8481,30.03. 08:15,0.36006
8482,30.03. 08:30,0.36006
8483,30.03. 08:45,0.36006
8484,30.03. 09:00,0.50995
8485,30.03. 09:15,0.50995
8486,30.03. 09:30,0.50995
8487,30.03. 09:45,0.50995
8488,30.03. 10:00,0.51907
8489,30.03. 10:15,0.51907
8490,30.03. 10:30,0.51907
8491,30.03. 10:45,0.51907
8492,30.03. 11:00,0.64105
8493,30.03. 11:15,0.64105
8494,30.03. 11:30,0.64105
8495,30.03. 11:45,0.64105
8496,30.03. 12:00,0.5816283333333333
8497,30.03. 12:15,0.5816283333333333
8498,30.03. 12:30,0.5816283333333333
8499,30.03. 12:45,0.5816283333333333
8500,30.03. 13:00,0.5083533333333333
8501,30.03. 13:15,0.5083533333333333
8502,30.03. 13:30,0.5083533333333333
8503,30.03. 13:45,0.5083533333333333
8504,30.03. 14:00,0.4421633333333333
8505,30.03. 14:15,0.4421633333333333
8506,30.03. 14:30,0.4421633333333333
8507,30.03. 14:45,0.4421633333333333
8508,30.03. 15:00,0.29187500000000005
8509,30.03. 15:15,0.29187500000000005
8510,30.03. 15:30,0.29187500000000005
8511,30.03. 15:45,0.29187500000000005
8512,30.03. 16:00,0.15814999999999999
8513,30.03. 16:15,0.15814999999999999
8514,30.03. 16:30,0.15814999999999999
8515,30.03. 16:45,0.15814999999999999
8516,30.03. 17:00,0.032703333333333334
8517,30.03. 17:15,0.032703333333333334
8518,30.03. 17:30,0.032703333333333334
8519,30.03. 17:45,0.032703333333333334
8520,30.03. 18:00,0
8521,30.03. 18:15,0
8522,30.03. 18:30,0
8523,30.03. 18:45,0
8524,30.03. 19:00,0
8525,30.03. 19:15,0
8526,30.03. 19:30,0
8527,30.03. 19:45,0
8528,30.03. 20:00,0
8529,30.03. 20:15,0
8530,30.03. 20:30,0
8531,30.03. 20:45,0
8532,30.03. 21:00,0
8533,30.03. 21:15,0
8534,30.03. 21:30,0
8535,30.03. 21:45,0
8536,30.03. 22:00,0
8537,30.03. 22:15,0
8538,30.03. 22:30,0
8539,30.03. 22:45,0
8540,30.03. 23:00,0
8541,30.03. 23:15,0
8542,30.03. 23:30,0
8543,30.03. 23:45,0
8544,31.03. 00:00,0
8545,31.03. 00:15,0
8546,31.03. 00:30,0
8547,31.03. 00:45,0
8548,31.03. 01:00,0
8549,31.03. 01:15,0
8550,31.03. 01:30,0
8551,31.03. 01:45,0
8552,31.03. 02:00,0
8553,31.03. 02:15,0
8554,31.03. 02:30,0
8555,31.03. 02:45,0
8556,31.03. 03:00,0
8557,31.03. 03:15,0
8558,31.03. 03:30,0
8559,31.03. 03:45,0
8560,31.03. 04:00,0
8561,31.03. 04:15,0
8562,31.03. 04:30,0
8563,31.03. 04:45,0
8564,31.03. 05:00,0
8565,31.03. 05:15,0
8566,31.03. 05:30,0
8567,31.03. 05:45,0
8568,31.03. 06:00,0.06533166666666666
8569,31.03. 06:15,0.06533166666666666
8570,31.03. 06:30,0.06533166666666666
8571,31.03. 06:45,0.06533166666666666
8572,31.03. 07:00,0.20052499999999998
8573,31.03. 07:15,0.20052499999999998
8574,31.03. 07:30,0.20052499999999998
8575,31.03. 07:45,0.20052499999999998
8576,31.03. 08:00,0.3324316666666666
8577,31.03. 08:15,0.3324316666666666
8578,31.03. 08:30,0.3324316666666666
8579,31.03. 08:45,0.3324316666666666
8580,31.03. 09:00,0.44373333333333337
8581,31.03. 09:15,0.44373333333333337
8582,31.03. 09:30,0.44373333333333337
8583,31.03. 09:45,0.44373333333333337
8584,31.03. 10:00,0.43254
8585,31.03. 10:15,0.43254
8586,31.03. 10:30,0.43254
8587,31.03. 10:45,0.43254
8588,31.03. 11:00,0.53791
8589,31.03. 11:15,0.53791
8590,31.03. 11:30,0.53791
8591,31.03. 11:45,0.53791
8592,31.03. 12:00,0.49888
8593,31.03. 12:15,0.49888
8594,31.03. 12:30,0.49888
8595,31.03. 12:45,0.49888
8596,31.03. 13:00,0.518405
8597,31.03. 13:15,0.518405
8598,31.03. 13:30,0.518405
8599,31.03. 13:45,0.518405
8600,31.03. 14:00,0.4617066666666667
8601,31.03. 14:15,0.4617066666666667
8602,31.03. 14:30,0.4617066666666667
8603,31.03. 14:45,0.4617066666666667
8604,31.03. 15:00,0.3404716666666667
8605,31.03. 15:15,0.3404716666666667
8606,31.03. 15:30,0.3404716666666667
8607,31.03. 15:45,0.3404716666666667
8608,31.03. 16:00,0.18442833333333333
8609,31.03. 16:15,0.18442833333333333
8610,31.03. 16:30,0.18442833333333333
8611,31.03. 16:45,0.18442833333333333
8612,31.03. 17:00,0.028735
8613,31.03. 17:15,0.028735
8614,31.03. 17:30,0.028735
8615,31.03. 17:45,0.028735
8616,31.03. 18:00,0
8617,31.03. 18:15,0
8618,31.03. 18:30,0
8619,31.03. 18:45,0
8620,31.03. 19:00,0
8621,31.03. 19:15,0
8622,31.03. 19:30,0
8623,31.03. 19:45,0
8624,31.03. 20:00,0
8625,31.03. 20:15,0
8626,31.03. 20:30,0
8627,31.03. 20:45,0
8628,31.03. 21:00,0
8629,31.03. 21:15,0
8630,31.03. 21:30,0
8631,31.03. 21:45,0
8632,31.03. 22:00,0
8633,31.03. 22:15,0
8634,31.03. 22:30,0
8635,31.03. 22:45,0
8636,31.03. 23:00,0
8637,31.03. 23:15,0
8638,31.03. 23:30,0
8639,31.03. 23:45,0
8640,01.04. 00:00,0
8641,01.04. 00:15,0
8642,01.04. 00:30,0
8643,01.04. 00:45,0
8644,01.04. 01:00,0
8645,01.04. 01:15,0
8646,01.04. 01:30,0
8647,01.04. 01:45,0
8648,01.04. 02:00,0
8649,01.04. 02:15,0
8650,01.04. 02:30,0
8651,01.04. 02:45,0
8652,01.04. 03:00,0
