,Datetime,PV Leistung in kW
1754,19.01. 06:30,0.0
1755,19.01. 06:45,0.0
1756,19.01. 07:00,0.0
1757,19.01. 07:15,0.003897083333333325
1758,19.01. 07:30,0.00779416666666665
1759,19.01. 07:45,0.011691249999999974
1760,19.01. 08:00,0.0155883333333333
1761,19.01. 08:15,0.022402916666666627
1762,19.01. 08:30,0.029217499999999952
1763,19.01. 08:45,0.03603208333333328
1764,19.01. 09:00,0.0428466666666666
1765,19.01. 09:15,0.05952374999999995
1766,19.01. 09:30,0.0762008333333333
1767,19.01. 09:45,0.09287791666666664
1768,19.01. 10:00,0.109555
1769,19.01. 10:15,0.12358375
1770,19.01. 10:30,0.1376125
1771,19.01. 10:45,0.15164125
1772,19.01. 11:00,0.16567
1773,19.01. 11:15,0.17139333333333334
1774,19.01. 11:30,0.17711666666666664
1775,19.01. 11:45,0.18283999999999997
1776,19.01. 12:00,0.1885633333333333
1777,19.01. 12:15,0.19751874999999997
1778,19.01. 12:30,0.2064741666666666
1779,19.01. 12:45,0.21542958333333323
1780,19.01. 13:00,0.2243849999999999
1781,19.01. 13:15,0.20408583333333324
1782,19.01. 13:30,0.1837866666666666
1783,19.01. 13:45,0.16348749999999995
1784,19.01. 14:00,0.1431883333333333
1785,19.01. 14:15,0.1212270833333333
1786,19.01. 14:30,0.0992658333333333
1787,19.01. 14:45,0.0773045833333333
1788,19.01. 15:00,0.0553433333333333
1789,19.01. 15:15,0.041507499999999975
1790,19.01. 15:30,0.02767166666666665
1791,19.01. 15:45,0.013835833333333325
1792,19.01. 16:00,0.0
1793,19.01. 16:15,0.0
1794,19.01. 16:30,0.0
1795,19.01. 16:45,0.0
1796,19.01. 17:00,0.0
1797,19.01. 17:15,0.0
1798,19.01. 17:30,0.0
1799,19.01. 17:45,0.0
1800,19.01. 18:00,0.0
1801,19.01. 18:15,0.0
1802,19.01. 18:30,0.0
1803,19.01. 18:45,0.0
1804,19.01. 19:00,0.0
1805,19.01. 19:15,0.0
1806,19.01. 19:30,0.0
1807,19.01. 19:45,0.0
1808,19.01. 20:00,0.0
1809,19.01. 20:15,0.0
1810,19.01. 20:30,0.0
1811,19.01. 20:45,0.0
1812,19.01. 21:00,0.0
1813,19.01. 21:15,0.0
1814,19.01. 21:30,0.0
1815,19.01. 21:45,0.0
1816,19.01. 22:00,0.0
1817,19.01. 22:15,0.0
1818,19.01. 22:30,0.0
1819,19.01. 22:45,0.0
1820,19.01. 23:00,0.0
1821,19.01. 23:15,0.0
1822,19.01. 23:30,0.0
1823,19.01. 23:45,0.0
1824,20.01. 00:00,0.0
1825,20.01. 00:15,0.0
1826,20.01. 00:30,0.0
1827,20.01. 00:45,0.0
1828,20.01. 01:00,0.0
1829,20.01. 01:15,0.0
1830,20.01. 01:30,0.0
1831,20.01. 01:45,0.0
1832,20.01. 02:00,0.0
1833,20.01. 02:15,0.0
1834,20.01. 02:30,0.0
1835,20.01. 02:45,0.0
1836,20.01. 03:00,0.0
1837,20.01. 03:15,0.0
1838,20.01. 03:30,0.0
1839,20.01. 03:45,0.0
1840,20.01. 04:00,0.0
1841,20.01. 04:15,0.0
1842,20.01. 04:30,0.0
1843,20.01. 04:45,0.0
1844,20.01. 05:00,0.0
1845,20.01. 05:15,0.0
1846,20.01. 05:30,0.0
1847,20.01. 05:45,0.0
1848,20.01. 06:00,0.0
1849,20.01. 06:15,0.0
1850,20.01. 06:30,0.0
1851,20.01. 06:45,0.0
1852,20.01. 07:00,0.0
1853,20.01. 07:15,0.00349416666666665
1854,20.01. 07:30,0.0069883333333333
1855,20.01. 07:45,0.01048249999999995
1856,20.01. 08:00,0.0139766666666666
1857,20.01. 08:15,0.019859999999999926
1858,20.01. 08:30,0.02574333333333325
1859,20.01. 08:45,0.031626666666666574
1860,20.01. 09:00,0.0375099999999999
1861,20.01. 09:15,0.052142499999999925
1862,20.01. 09:30,0.06677499999999995
1863,20.01. 09:45,0.08140749999999997
1864,20.01. 10:00,0.09604
1865,20.01. 10:15,0.10908708333333332
1866,20.01. 10:30,0.12213416666666665
1867,20.01. 10:45,0.13518124999999998
1868,20.01. 11:00,0.1482283333333333
1869,20.01. 11:15,0.14660416666666662
1870,20.01. 11:30,0.14497999999999994
1871,20.01. 11:45,0.14335583333333327
1872,20.01. 12:00,0.1417316666666666
1873,20.01. 12:15,0.1442229166666666
1874,20.01. 12:30,0.1467141666666666
1875,20.01. 12:45,0.1492054166666666
1876,20.01. 13:00,0.1516966666666666
1877,20.01. 13:15,0.1454062499999999
1878,20.01. 13:30,0.13911583333333324
1879,20.01. 13:45,0.13282541666666658
1880,20.01. 14:00,0.1265349999999999
1881,20.01. 14:15,0.10519749999999992
1882,20.01. 14:30,0.08385999999999995
1883,20.01. 14:45,0.06252249999999998
1884,20.01. 15:00,0.041185
1885,20.01. 15:15,0.03088875
1886,20.01. 15:30,0.0205925
1887,20.01. 15:45,0.01029625
1888,20.01. 16:00,0.0
1889,20.01. 16:15,0.0
1890,20.01. 16:30,0.0
1891,20.01. 16:45,0.0
1892,20.01. 17:00,0.0
1893,20.01. 17:15,0.0
1894,20.01. 17:30,0.0
1895,20.01. 17:45,0.0
1896,20.01. 18:00,0.0
1897,20.01. 18:15,0.0
1898,20.01. 18:30,0.0
1899,20.01. 18:45,0.0
1900,20.01. 19:00,0.0
1901,20.01. 19:15,0.0
1902,20.01. 19:30,0.0
1903,20.01. 19:45,0.0
1904,20.01. 20:00,0.0
1905,20.01. 20:15,0.0
1906,20.01. 20:30,0.0
1907,20.01. 20:45,0.0
1908,20.01. 21:00,0.0
1909,20.01. 21:15,0.0
1910,20.01. 21:30,0.0
1911,20.01. 21:45,0.0
1912,20.01. 22:00,0.0
1913,20.01. 22:15,0.0
1914,20.01. 22:30,0.0
1915,20.01. 22:45,0.0
1916,20.01. 23:00,0.0
1917,20.01. 23:15,0.0
1918,20.01. 23:30,0.0
1919,20.01. 23:45,0.0
1920,21.01. 00:00,0.0
1921,21.01. 00:15,0.0
1922,21.01. 00:30,0.0
1923,21.01. 00:45,0.0
1924,21.01. 01:00,0.0
1925,21.01. 01:15,0.0
1926,21.01. 01:30,0.0
1927,21.01. 01:45,0.0
1928,21.01. 02:00,0.0
1929,21.01. 02:15,0.0
1930,21.01. 02:30,0.0
1931,21.01. 02:45,0.0
1932,21.01. 03:00,0.0
1933,21.01. 03:15,0.0
1934,21.01. 03:30,0.0
1935,21.01. 03:45,0.0
1936,21.01. 04:00,0.0
1937,21.01. 04:15,0.0
1938,21.01. 04:30,0.0
1939,21.01. 04:45,0.0
1940,21.01. 05:00,0.0
1941,21.01. 05:15,0.0
1942,21.01. 05:30,0.0
1943,21.01. 05:45,0.0
1944,21.01. 06:00,0.0
1945,21.01. 06:15,0.0
1946,21.01. 06:30,0.0
1947,21.01. 06:45,0.0
1948,21.01. 07:00,0.0
1949,21.01. 07:15,0.0036125
1950,21.01. 07:30,0.007225
1951,21.01. 07:45,0.0108375
1952,21.01. 08:00,0.01445
1953,21.01. 08:15,0.019995
1954,21.01. 08:30,0.02554
1955,21.01. 08:45,0.031085
1956,21.01. 09:00,0.03663
1957,21.01. 09:15,0.05296166666666665
1958,21.01. 09:30,0.06929333333333329
1959,21.01. 09:45,0.08562499999999995
1960,21.01. 10:00,0.1019566666666666
1961,21.01. 10:15,0.1287054166666666
1962,21.01. 10:30,0.1554541666666666
1963,21.01. 10:45,0.1822029166666666
1964,21.01. 11:00,0.2089516666666666
1965,21.01. 11:15,0.21680624999999995
1966,21.01. 11:30,0.2246608333333333
1967,21.01. 11:45,0.23251541666666664
1968,21.01. 12:00,0.24037
1969,21.01. 12:15,0.23148541666666667
1970,21.01. 12:30,0.2226008333333333
1971,21.01. 12:45,0.21371624999999994
1972,21.01. 13:00,0.2048316666666666
1973,21.01. 13:15,0.19004499999999994
1974,21.01. 13:30,0.17525833333333324
1975,21.01. 13:45,0.16047166666666657
1976,21.01. 14:00,0.1456849999999999
1977,21.01. 14:15,0.12892583333333324
1978,21.01. 14:30,0.11216666666666661
1979,21.01. 14:45,0.09540749999999995
1980,21.01. 15:00,0.0786483333333333
1981,21.01. 15:15,0.058986249999999976
1982,21.01. 15:30,0.03932416666666665
1983,21.01. 15:45,0.01966208333333333
1984,21.01. 16:00,0.0
1985,21.01. 16:15,0.0
1986,21.01. 16:30,0.0
1987,21.01. 16:45,0.0
1988,21.01. 17:00,0.0
1989,21.01. 17:15,0.0
1990,21.01. 17:30,0.0
1991,21.01. 17:45,0.0
1992,21.01. 18:00,0.0
1993,21.01. 18:15,0.0
1994,21.01. 18:30,0.0
1995,21.01. 18:45,0.0
1996,21.01. 19:00,0.0
1997,21.01. 19:15,0.0
1998,21.01. 19:30,0.0
1999,21.01. 19:45,0.0
2000,21.01. 20:00,0.0
2001,21.01. 20:15,0.0
2002,21.01. 20:30,0.0
2003,21.01. 20:45,0.0
2004,21.01. 21:00,0.0
2005,21.01. 21:15,0.0
2006,21.01. 21:30,0.0
2007,21.01. 21:45,0.0
2008,21.01. 22:00,0.0
2009,21.01. 22:15,0.0
2010,21.01. 22:30,0.0
2011,21.01. 22:45,0.0
2012,21.01. 23:00,0.0
2013,21.01. 23:15,0.0
2014,21.01. 23:30,0.0
2015,21.01. 23:45,0.0
2016,22.01. 00:00,0.0
2017,22.01. 00:15,0.0
2018,22.01. 00:30,0.0
2019,22.01. 00:45,0.0
2020,22.01. 01:00,0.0
2021,22.01. 01:15,0.0
2022,22.01. 01:30,0.0
2023,22.01. 01:45,0.0
2024,22.01. 02:00,0.0
2025,22.01. 02:15,0.0
2026,22.01. 02:30,0.0
2027,22.01. 02:45,0.0
2028,22.01. 03:00,0.0
2029,22.01. 03:15,0.0
2030,22.01. 03:30,0.0
2031,22.01. 03:45,0.0
2032,22.01. 04:00,0.0
2033,22.01. 04:15,0.0
2034,22.01. 04:30,0.0
2035,22.01. 04:45,0.0
2036,22.01. 05:00,0.0
2037,22.01. 05:15,0.0
2038,22.01. 05:30,0.0
2039,22.01. 05:45,0.0
2040,22.01. 06:00,0.0
2041,22.01. 06:15,0.0
2042,22.01. 06:30,0.0
2043,22.01. 06:45,0.0
2044,22.01. 07:00,0.0
2045,22.01. 07:15,0.003255833333333325
2046,22.01. 07:30,0.00651166666666665
2047,22.01. 07:45,0.009767499999999974
2048,22.01. 08:00,0.0130233333333333
2049,22.01. 08:15,0.0202495833333333
2050,22.01. 08:30,0.027475833333333297
2051,22.01. 08:45,0.0347020833333333
2052,22.01. 09:00,0.0419283333333333
2053,22.01. 09:15,0.058932083333333295
2054,22.01. 09:30,0.07593583333333329
2055,22.01. 09:45,0.0929395833333333
2056,22.01. 10:00,0.1099433333333333
2057,22.01. 10:15,0.12268166666666662
2058,22.01. 10:30,0.13541999999999996
2059,22.01. 10:45,0.14815833333333328
2060,22.01. 11:00,0.1608966666666666
2061,22.01. 11:15,0.16415374999999996
2062,22.01. 11:30,0.1674108333333333
2063,22.01. 11:45,0.17066791666666664
2064,22.01. 12:00,0.173925
2065,22.01. 12:15,0.17450458333333332
2066,22.01. 12:30,0.17508416666666665
2067,22.01. 12:45,0.17566374999999998
2068,22.01. 13:00,0.1762433333333333
2069,22.01. 13:15,0.16451375
2070,22.01. 13:30,0.15278416666666667
2071,22.01. 13:45,0.14105458333333332
2072,22.01. 14:00,0.129325
2073,22.01. 14:15,0.11056666666666665
2074,22.01. 14:30,0.0918083333333333
2075,22.01. 14:45,0.07304999999999995
2076,22.01. 15:00,0.0542916666666666
2077,22.01. 15:15,0.04071874999999995
2078,22.01. 15:30,0.0271458333333333
2079,22.01. 15:45,0.01357291666666665
2080,22.01. 16:00,0.0
2081,22.01. 16:15,0.0
2082,22.01. 16:30,0.0
2083,22.01. 16:45,0.0
2084,22.01. 17:00,0.0
2085,22.01. 17:15,0.0
2086,22.01. 17:30,0.0
2087,22.01. 17:45,0.0
2088,22.01. 18:00,0.0
2089,22.01. 18:15,0.0
2090,22.01. 18:30,0.0
2091,22.01. 18:45,0.0
2092,22.01. 19:00,0.0
2093,22.01. 19:15,0.0
2094,22.01. 19:30,0.0
2095,22.01. 19:45,0.0
2096,22.01. 20:00,0.0
2097,22.01. 20:15,0.0
2098,22.01. 20:30,0.0
2099,22.01. 20:45,0.0
2100,22.01. 21:00,0.0
2101,22.01. 21:15,0.0
2102,22.01. 21:30,0.0
2103,22.01. 21:45,0.0
2104,22.01. 22:00,0.0
2105,22.01. 22:15,0.0
2106,22.01. 22:30,0.0
2107,22.01. 22:45,0.0
2108,22.01. 23:00,0.0
2109,22.01. 23:15,0.0
2110,22.01. 23:30,0.0
2111,22.01. 23:45,0.0
2112,23.01. 00:00,0.0
2113,23.01. 00:15,0.0
2114,23.01. 00:30,0.0
2115,23.01. 00:45,0.0
2116,23.01. 01:00,0.0
2117,23.01. 01:15,0.0
2118,23.01. 01:30,0.0
2119,23.01. 01:45,0.0
2120,23.01. 02:00,0.0
2121,23.01. 02:15,0.0
2122,23.01. 02:30,0.0
2123,23.01. 02:45,0.0
2124,23.01. 03:00,0.0
2125,23.01. 03:15,0.0
2126,23.01. 03:30,0.0
2127,23.01. 03:45,0.0
2128,23.01. 04:00,0.0
2129,23.01. 04:15,0.0
2130,23.01. 04:30,0.0
2131,23.01. 04:45,0.0
2132,23.01. 05:00,0.0
2133,23.01. 05:15,0.0
2134,23.01. 05:30,0.0
2135,23.01. 05:45,0.0
2136,23.01. 06:00,0.0
2137,23.01. 06:15,0.0
2138,23.01. 06:30,0.0
2139,23.01. 06:45,0.0
2140,23.01. 07:00,0.0
2141,23.01. 07:15,0.003844583333333325
2142,23.01. 07:30,0.00768916666666665
2143,23.01. 07:45,0.011533749999999975
2144,23.01. 08:00,0.0153783333333333
2145,23.01. 08:15,0.0242558333333333
2146,23.01. 08:30,0.0331333333333333
2147,23.01. 08:45,0.0420108333333333
2148,23.01. 09:00,0.0508883333333333
2149,23.01. 09:15,0.05378666666666662
2150,23.01. 09:30,0.05668499999999995
2151,23.01. 09:45,0.05958333333333328
2152,23.01. 10:00,0.0624816666666666
2153,23.01. 10:15,0.06598499999999995
2154,23.01. 10:30,0.06948833333333329
2155,23.01. 10:45,0.07299166666666665
2156,23.01. 11:00,0.076495
2157,23.01. 11:15,0.07856125
2158,23.01. 11:30,0.08062749999999999
2159,23.01. 11:45,0.08269375
2160,23.01. 12:00,0.08476
2161,23.01. 12:15,0.080485
2162,23.01. 12:30,0.07621
2163,23.01. 12:45,0.071935
2164,23.01. 13:00,0.06766
2165,23.01. 13:15,0.06755583333333331
2166,23.01. 13:30,0.06745166666666665
2167,23.01. 13:45,0.06734749999999998
2168,23.01. 14:00,0.0672433333333333
2169,23.01. 14:15,0.05786166666666662
2170,23.01. 14:30,0.04847999999999995
2171,23.01. 14:45,0.03909833333333328
2172,23.01. 15:00,0.0297166666666666
2173,23.01. 15:15,0.02228749999999995
2174,23.01. 15:30,0.0148583333333333
2175,23.01. 15:45,0.00742916666666665
2176,23.01. 16:00,0.0
2177,23.01. 16:15,0.0
2178,23.01. 16:30,0.0
2179,23.01. 16:45,0.0
2180,23.01. 17:00,0.0
2181,23.01. 17:15,0.0
2182,23.01. 17:30,0.0
2183,23.01. 17:45,0.0
2184,23.01. 18:00,0.0
2185,23.01. 18:15,0.0
2186,23.01. 18:30,0.0
2187,23.01. 18:45,0.0
2188,23.01. 19:00,0.0
2189,23.01. 19:15,0.0
2190,23.01. 19:30,0.0
2191,23.01. 19:45,0.0
2192,23.01. 20:00,0.0
2193,23.01. 20:15,0.0
2194,23.01. 20:30,0.0
2195,23.01. 20:45,0.0
2196,23.01. 21:00,0.0
2197,23.01. 21:15,0.0
2198,23.01. 21:30,0.0
2199,23.01. 21:45,0.0
2200,23.01. 22:00,0.0
2201,23.01. 22:15,0.0
2202,23.01. 22:30,0.0
2203,23.01. 22:45,0.0
2204,23.01. 23:00,0.0
2205,23.01. 23:15,0.0
2206,23.01. 23:30,0.0
2207,23.01. 23:45,0.0
2208,24.01. 00:00,0.0
2209,24.01. 00:15,0.0
2210,24.01. 00:30,0.0
2211,24.01. 00:45,0.0
2212,24.01. 01:00,0.0
2213,24.01. 01:15,0.0
2214,24.01. 01:30,0.0
2215,24.01. 01:45,0.0
2216,24.01. 02:00,0.0
2217,24.01. 02:15,0.0
2218,24.01. 02:30,0.0
2219,24.01. 02:45,0.0
2220,24.01. 03:00,0.0
2221,24.01. 03:15,0.0
2222,24.01. 03:30,0.0
2223,24.01. 03:45,0.0
2224,24.01. 04:00,0.0
2225,24.01. 04:15,0.0
2226,24.01. 04:30,0.0
2227,24.01. 04:45,0.0
2228,24.01. 05:00,0.0
2229,24.01. 05:15,0.0
2230,24.01. 05:30,0.0
2231,24.01. 05:45,0.0
2232,24.01. 06:00,0.0
2233,24.01. 06:15,0.0
2234,24.01. 06:30,0.0
2235,24.01. 06:45,0.0
2236,24.01. 07:00,0.0
2237,24.01. 07:15,0.00370541666666665
2238,24.01. 07:30,0.0074108333333333
2239,24.01. 07:45,0.011116249999999949
2240,24.01. 08:00,0.0148216666666666
2241,24.01. 08:15,0.0206029166666666
2242,24.01. 08:30,0.026384166666666597
2243,24.01. 08:45,0.0321654166666666
2244,24.01. 09:00,0.0379466666666666
2245,24.01. 09:15,0.0458016666666666
2246,24.01. 09:30,0.0536566666666666
2247,24.01. 09:45,0.0615116666666666
2248,24.01. 10:00,0.0693666666666666
2249,24.01. 10:15,0.06930999999999995
2250,24.01. 10:30,0.0692533333333333
2251,24.01. 10:45,0.06919666666666664
2252,24.01. 11:00,0.06914
2253,24.01. 11:15,0.07233291666666665
2254,24.01. 11:30,0.07552583333333329
2255,24.01. 11:45,0.07871874999999995
2256,24.01. 12:00,0.0819116666666666
2257,24.01. 12:15,0.0771129166666666
2258,24.01. 12:30,0.0723141666666666
2259,24.01. 12:45,0.0675154166666666
2260,24.01. 13:00,0.0627166666666666
2261,24.01. 13:15,0.05841708333333327
2262,24.01. 13:30,0.05411749999999995
2263,24.01. 13:45,0.04981791666666663
2264,24.01. 14:00,0.0455183333333333
2265,24.01. 14:15,0.03961874999999997
2266,24.01. 14:30,0.03371916666666665
2267,24.01. 14:45,0.027819583333333325
2268,24.01. 15:00,0.02192
2269,24.01. 15:15,0.01644
2270,24.01. 15:30,0.01096
2271,24.01. 15:45,0.005479999999999999
2272,24.01. 16:00,0.0
2273,24.01. 16:15,0.0
2274,24.01. 16:30,0.0
2275,24.01. 16:45,0.0
2276,24.01. 17:00,0.0
2277,24.01. 17:15,0.0
2278,24.01. 17:30,0.0
2279,24.01. 17:45,0.0
2280,24.01. 18:00,0.0
2281,24.01. 18:15,0.0
2282,24.01. 18:30,0.0
2283,24.01. 18:45,0.0
2284,24.01. 19:00,0.0
2285,24.01. 19:15,0.0
2286,24.01. 19:30,0.0
2287,24.01. 19:45,0.0
2288,24.01. 20:00,0.0
2289,24.01. 20:15,0.0
2290,24.01. 20:30,0.0
2291,24.01. 20:45,0.0
2292,24.01. 21:00,0.0
2293,24.01. 21:15,0.0
2294,24.01. 21:30,0.0
2295,24.01. 21:45,0.0
2296,24.01. 22:00,0.0
2297,24.01. 22:15,0.0
2298,24.01. 22:30,0.0
2299,24.01. 22:45,0.0
2300,24.01. 23:00,0.0
2301,24.01. 23:15,0.0
2302,24.01. 23:30,0.0
2303,24.01. 23:45,0.0
2304,25.01. 00:00,0.0
2305,25.01. 00:15,0.0
2306,25.01. 00:30,0.0
2307,25.01. 00:45,0.0
2308,25.01. 01:00,0.0
2309,25.01. 01:15,0.0
2310,25.01. 01:30,0.0
2311,25.01. 01:45,0.0
2312,25.01. 02:00,0.0
2313,25.01. 02:15,0.0
2314,25.01. 02:30,0.0
2315,25.01. 02:45,0.0
2316,25.01. 03:00,0.0
2317,25.01. 03:15,0.0
2318,25.01. 03:30,0.0
2319,25.01. 03:45,0.0
2320,25.01. 04:00,0.0
2321,25.01. 04:15,0.0
2322,25.01. 04:30,0.0
2323,25.01. 04:45,0.0
2324,25.01. 05:00,0.0
2325,25.01. 05:15,0.0
2326,25.01. 05:30,0.0
2327,25.01. 05:45,0.0
2328,25.01. 06:00,0.0
2329,25.01. 06:15,0.0
2330,25.01. 06:30,0.0
2331,25.01. 06:45,0.0
2332,25.01. 07:00,0.0
2333,25.01. 07:15,0.004225
2334,25.01. 07:30,0.00845
2335,25.01. 07:45,0.012674999999999999
2336,25.01. 08:00,0.0169
2337,25.01. 08:15,0.024137916666666648
2338,25.01. 08:30,0.0313758333333333
2339,25.01. 08:45,0.038613749999999954
2340,25.01. 09:00,0.0458516666666666
2341,25.01. 09:15,0.05228833333333328
2342,25.01. 09:30,0.05872499999999996
2343,25.01. 09:45,0.06516166666666663
2344,25.01. 10:00,0.0715983333333333
2345,25.01. 10:15,0.08021541666666662
2346,25.01. 10:30,0.08883249999999995
2347,25.01. 10:45,0.09744958333333328
2348,25.01. 11:00,0.1060666666666666
2349,25.01. 11:15,0.1191541666666666
2350,25.01. 11:30,0.1322416666666666
2351,25.01. 11:45,0.1453291666666666
2352,25.01. 12:00,0.1584166666666666
2353,25.01. 12:15,0.15859958333333327
2354,25.01. 12:30,0.15878249999999994
2355,25.01. 12:45,0.15896541666666664
2356,25.01. 13:00,0.1591483333333333
2357,25.01. 13:15,0.15037083333333331
2358,25.01. 13:30,0.1415933333333333
2359,25.01. 13:45,0.1328158333333333
2360,25.01. 14:00,0.1240383333333333
2361,25.01. 14:15,0.11046541666666662
2362,25.01. 14:30,0.09689249999999995
2363,25.01. 14:45,0.08331958333333328
2364,25.01. 15:00,0.0697466666666666
2365,25.01. 15:15,0.05230999999999995
2366,25.01. 15:30,0.0348733333333333
2367,25.01. 15:45,0.01743666666666665
2368,25.01. 16:00,0.0
2369,25.01. 16:15,0.0
2370,25.01. 16:30,0.0
2371,25.01. 16:45,0.0
2372,25.01. 17:00,0.0
2373,25.01. 17:15,0.0
2374,25.01. 17:30,0.0
2375,25.01. 17:45,0.0
2376,25.01. 18:00,0.0
2377,25.01. 18:15,0.0
2378,25.01. 18:30,0.0
2379,25.01. 18:45,0.0
2380,25.01. 19:00,0.0
2381,25.01. 19:15,0.0
2382,25.01. 19:30,0.0
2383,25.01. 19:45,0.0
2384,25.01. 20:00,0.0
2385,25.01. 20:15,0.0
2386,25.01. 20:30,0.0
2387,25.01. 20:45,0.0
2388,25.01. 21:00,0.0
2389,25.01. 21:15,0.0
2390,25.01. 21:30,0.0
2391,25.01. 21:45,0.0
2392,25.01. 22:00,0.0
2393,25.01. 22:15,0.0
2394,25.01. 22:30,0.0
2395,25.01. 22:45,0.0
2396,25.01. 23:00,0.0
2397,25.01. 23:15,0.0
2398,25.01. 23:30,0.0
2399,25.01. 23:45,0.0
2400,26.01. 00:00,0.0
2401,26.01. 00:15,0.0
2402,26.01. 00:30,0.0
2403,26.01. 00:45,0.0
2404,26.01. 01:00,0.0
2405,26.01. 01:15,0.0
2406,26.01. 01:30,0.0
2407,26.01. 01:45,0.0
2408,26.01. 02:00,0.0
2409,26.01. 02:15,0.0
2410,26.01. 02:30,0.0
2411,26.01. 02:45,0.0
2412,26.01. 03:00,0.0
2413,26.01. 03:15,0.0
2414,26.01. 03:30,0.0
2415,26.01. 03:45,0.0
2416,26.01. 04:00,0.0
2417,26.01. 04:15,0.0
2418,26.01. 04:30,0.0
2419,26.01. 04:45,0.0
2420,26.01. 05:00,0.0
2421,26.01. 05:15,0.0
2422,26.01. 05:30,0.0
2423,26.01. 05:45,0.0
2424,26.01. 06:00,0.0
2425,26.01. 06:15,0.0
2426,26.01. 06:30,0.0
2427,26.01. 06:45,0.0
2428,26.01. 07:00,0.0
2429,26.01. 07:15,0.003448333333333325
2430,26.01. 07:30,0.00689666666666665
2431,26.01. 07:45,0.010344999999999976
2432,26.01. 08:00,0.0137933333333333
2433,26.01. 08:15,0.019227499999999974
2434,26.01. 08:30,0.02466166666666665
2435,26.01. 08:45,0.030095833333333325
2436,26.01. 09:00,0.03553
2437,26.01. 09:15,0.04957541666666665
2438,26.01. 09:30,0.0636208333333333
2439,26.01. 09:45,0.07766624999999994
2440,26.01. 10:00,0.0917116666666666
2441,26.01. 10:15,0.10861166666666659
2442,26.01. 10:30,0.1255116666666666
2443,26.01. 10:45,0.1424116666666666
2444,26.01. 11:00,0.1593116666666666
2445,26.01. 11:15,0.1697029166666666
2446,26.01. 11:30,0.1800941666666666
2447,26.01. 11:45,0.1904854166666666
2448,26.01. 12:00,0.2008766666666666
2449,26.01. 12:15,0.18674958333333327
2450,26.01. 12:30,0.17262249999999996
2451,26.01. 12:45,0.1584954166666666
2452,26.01. 13:00,0.1443683333333333
2453,26.01. 13:15,0.14041624999999996
2454,26.01. 13:30,0.13646416666666666
2455,26.01. 13:45,0.13251208333333334
2456,26.01. 14:00,0.12856
2457,26.01. 14:15,0.11667916666666665
2458,26.01. 14:30,0.1047983333333333
2459,26.01. 14:45,0.09291749999999996
2460,26.01. 15:00,0.0810366666666666
2461,26.01. 15:15,0.06077749999999996
2462,26.01. 15:30,0.0405183333333333
2463,26.01. 15:45,0.020259166666666648
2464,26.01. 16:00,0.0
2465,26.01. 16:15,0.0
2466,26.01. 16:30,0.0
2467,26.01. 16:45,0.0
2468,26.01. 17:00,0.0
2469,26.01. 17:15,0.0
2470,26.01. 17:30,0.0
2471,26.01. 17:45,0.0
2472,26.01. 18:00,0.0
2473,26.01. 18:15,0.0
2474,26.01. 18:30,0.0
2475,26.01. 18:45,0.0
2476,26.01. 19:00,0.0
2477,26.01. 19:15,0.0
2478,26.01. 19:30,0.0
2479,26.01. 19:45,0.0
2480,26.01. 20:00,0.0
2481,26.01. 20:15,0.0
2482,26.01. 20:30,0.0
2483,26.01. 20:45,0.0
2484,26.01. 21:00,0.0
2485,26.01. 21:15,0.0
2486,26.01. 21:30,0.0
2487,26.01. 21:45,0.0
2488,26.01. 22:00,0.0
2489,26.01. 22:15,0.0
2490,26.01. 22:30,0.0
2491,26.01. 22:45,0.0
2492,26.01. 23:00,0.0
2493,26.01. 23:15,0.0
2494,26.01. 23:30,0.0
2495,26.01. 23:45,0.0
2496,27.01. 00:00,0.0
2497,27.01. 00:15,0.0
2498,27.01. 00:30,0.0
2499,27.01. 00:45,0.0
2500,27.01. 01:00,0.0
2501,27.01. 01:15,0.0
2502,27.01. 01:30,0.0
2503,27.01. 01:45,0.0
2504,27.01. 02:00,0.0
2505,27.01. 02:15,0.0
2506,27.01. 02:30,0.0
2507,27.01. 02:45,0.0
2508,27.01. 03:00,0.0
2509,27.01. 03:15,0.0
2510,27.01. 03:30,0.0
2511,27.01. 03:45,0.0
2512,27.01. 04:00,0.0
2513,27.01. 04:15,0.0
2514,27.01. 04:30,0.0
2515,27.01. 04:45,0.0
2516,27.01. 05:00,0.0
2517,27.01. 05:15,0.0
2518,27.01. 05:30,0.0
2519,27.01. 05:45,0.0
2520,27.01. 06:00,0.0
2521,27.01. 06:15,0.0
2522,27.01. 06:30,0.0
2523,27.01. 06:45,0.0
2524,27.01. 07:00,0.0
2525,27.01. 07:15,0.004237083333333325
2526,27.01. 07:30,0.00847416666666665
2527,27.01. 07:45,0.012711249999999976
2528,27.01. 08:00,0.0169483333333333
2529,27.01. 08:15,0.024634166666666624
2530,27.01. 08:30,0.032319999999999946
2531,27.01. 08:45,0.040005833333333275
2532,27.01. 09:00,0.0476916666666666
2533,27.01. 09:15,0.0603679166666666
2534,27.01. 09:30,0.0730441666666666
2535,27.01. 09:45,0.0857204166666666
2536,27.01. 10:00,0.0983966666666666
2537,27.01. 10:15,0.10598958333333328
2538,27.01. 10:30,0.11358249999999995
2539,27.01. 10:45,0.12117541666666662
2540,27.01. 11:00,0.1287683333333333
2541,27.01. 11:15,0.13438624999999998
2542,27.01. 11:30,0.14000416666666665
