snapshot,Bus_1,Bus_2,Bus_3,Bus_4,Bus_5,Bus_6,Bus_7,Bus_8,Bus_9,Bus_10,Bus_11,Bus_12,Bus_13,Bus_14,Bus_15,Bus_16,Bus_17,Bus_18,Bus_19
Dienstag 19:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Dienstag 19:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Dienstag 19:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Dienstag 19:45,0.0,6.048453125,5.7482033898305085,6.025830508474578,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,5.924285714285714,3.162520833333333
Dienstag 20:00,0.0,6.048453125,0.0,6.025830508474578,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,5.924285714285714,0.0
Dienstag 20:15,0.0,6.048453125,0.0,6.025830508474578,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,0.0,6.6127343750000005,6.614897058823529,0.0,0.0,0.0,0.0
Dienstag 20:30,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,0.0,6.6127343750000005,6.614897058823529,0.0,0.0,0.0,0.0
Dienstag 20:45,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Dienstag 21:00,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Dienstag 21:15,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Dienstag 21:30,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 21:45,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 22:00,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 22:15,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 22:30,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 22:45,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 23:00,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 23:15,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 23:30,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dienstag 23:45,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 00:00,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 00:15,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 00:30,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 00:45,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 01:00,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mittwoch 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71787037037037,0.0,0.0,0.0,6.614897058823529,6.579650793650794,0.0,0.0,0.0
Mittwoch 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71787037037037,0.0,0.0,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,0.0,0.0
Mittwoch 05:00,0.0,0.0,0.0,0.0,4.660169491525425,0.0,0.0,0.0,0.0,0.0,6.71787037037037,6.833372881355933,0.0,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,0.0,0.0
Mittwoch 05:15,0.0,0.0,5.7482033898305085,0.0,4.660169491525425,4.5153875,0.0,0.0,0.0,0.0,6.71787037037037,6.833372881355933,0.0,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,5.924285714285714,0.0
Mittwoch 05:30,6.51459649122807,6.048453125,5.7482033898305085,0.0,4.660169491525425,4.5153875,0.0,0.0,0.0,0.0,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 05:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,0.0,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 06:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 06:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 06:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 06:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 07:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 07:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 07:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 07:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,0.0
Mittwoch 08:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 08:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 08:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 08:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 09:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 09:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,0.0,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 09:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,0.0,0.0,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 09:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,0.0,0.0,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 10:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,0.0,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 10:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,0.0,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 10:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,0.0,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 10:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,0.0,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 11:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 11:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 11:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 11:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,0.0,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 12:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 12:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 12:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 12:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 13:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 13:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 13:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 13:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 14:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 14:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 14:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 14:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 15:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,0.0,3.162520833333333
Mittwoch 15:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,0.0,3.162520833333333
Mittwoch 15:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,0.0,3.162520833333333
Mittwoch 15:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,0.0,3.162520833333333
Mittwoch 16:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 16:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 16:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 16:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 17:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 17:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 17:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 17:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 18:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 18:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,4.273176470588235,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 18:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 18:45,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 19:00,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,6.71787037037037,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 19:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 19:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Mittwoch 19:45,0.0,6.048453125,5.7482033898305085,6.025830508474578,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,5.924285714285714,3.162520833333333
Mittwoch 20:00,0.0,6.048453125,0.0,6.025830508474578,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,5.924285714285714,0.0
Mittwoch 20:15,0.0,6.048453125,0.0,6.025830508474578,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,0.0,6.6127343750000005,6.614897058823529,0.0,0.0,0.0,0.0
Mittwoch 20:30,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,0.0,6.6127343750000005,6.614897058823529,0.0,0.0,0.0,0.0
Mittwoch 20:45,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,6.176083333333334,7.029829268292684,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Mittwoch 21:00,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Mittwoch 21:15,0.0,6.048453125,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Mittwoch 21:30,0.0,0.0,0.0,0.0,0.0,4.5153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
